ID,Station,year,month,day,T_mean,T_max,T_min,Prec(mm)
1,შოვი,1936,1,1,-5.9,2.1,-12,0
2,შოვი,1936,1,2,-4.4,3.9,-9.2,0
3,შოვი,1936,1,3,-6.8,2,-11.8,0
4,შოვი,1936,1,4,-7.2,2.9,-12.7,0
5,შოვი,1936,1,5,-7.3,3.6,-13.5,0
6,შოვი,1936,1,6,-6.9,4.4,-13.7,0
7,შოვი,1936,1,7,-6.9,3.4,-13.6,0
8,შოვი,1936,1,8,-6,2.1,-13,0
9,შოვი,1936,1,9,-6.9,3.4,-13.7,0
10,შოვი,1936,1,10,-5,4.1,-14.2,0
11,შოვი,1936,1,11,-1.8,1.6,-5.1,0
12,შოვი,1936,1,12,-2.7,0.6,-5.3,0
13,შოვი,1936,1,13,-5.1,-1.9,-8,3.5
14,შოვი,1936,1,14,-7.1,-3.2,-9.6,2.6
15,შოვი,1936,1,15,-6.3,-1.4,-12,2.8
16,შოვი,1936,1,16,-7.4,-1.6,-12,0
17,შოვი,1936,1,17,-6.6,-0.5,-16.7,0.2
18,შოვი,1936,1,18,-1.2,2.2,-5.6,0
19,შოვი,1936,1,19,-3.6,7.5,-8.3,0
20,შოვი,1936,1,20,4.3,7.5,-1.5,0
21,შოვი,1936,1,21,-4.2,7.2,-11,0
22,შოვი,1936,1,22,-5.1,6.2,-11.7,0
23,შოვი,1936,1,23,-4.2,5.7,-12,0
24,შოვი,1936,1,24,-2.3,7.2,-12.6,2.5
25,შოვი,1936,1,25,-4.6,-0.6,-6.5,0.7
26,შოვი,1936,1,26,-7.2,-2.4,-15.6,0.5
27,შოვი,1936,1,27,-4,3.74,-12.5,0.3
28,შოვი,1936,1,28,-1.5,7.3,-5.9,0
29,შოვი,1936,1,29,1.6,6.5,-5.9,0.1
30,შოვი,1936,1,30,1,2.5,-0.4,5
31,შოვი,1936,1,31,-2.7,0.5,-4.8,0.2
32,შოვი,1936,2,1,-5.2,0.6,-13.8,0
33,შოვი,1936,2,2,-1.8,5.2,-9.6,0
34,შოვი,1936,2,3,-1.3,8,-7.8,0
35,შოვი,1936,2,4,0.1,10.7,-7.6,0
36,შოვი,1936,2,5,2.4,12.2,-4.2,0
37,შოვი,1936,2,6,0.5,10.1,-6.4,0
38,შოვი,1936,2,7,1.8,6.9,-1.4,4.2
39,შოვი,1936,2,8,0.4,2.9,-0.6,3.9
40,შოვი,1936,2,9,-0.8,1.1,-1.7,14.5
41,შოვი,1936,2,10,-2.2,0.9,-3.4,0.5
42,შოვი,1936,2,11,-2.7,2.6,-5.5,0.1
43,შოვი,1936,2,12,-2.2,-0.9,-11.3,12
44,შოვი,1936,2,13,-3.7,-0.1,-6.6,1.5
45,შოვი,1936,2,14,-5.9,-5.6,-10.3,4.7
46,შოვი,1936,2,15,-6.5,-1.4,-10.1,3.5
47,შოვი,1936,2,16,-8.9,-8.4,-13.4,0.4
48,შოვი,1936,2,17,-7.4,-5.1,-17.6,0.7
49,შოვი,1936,2,18,-3.1,-1.4,-7.1,0.7
50,შოვი,1936,2,19,-1.4,2.6,-5.2,12.5
51,შოვი,1936,2,20,-1.5,3.6,-6,0.6
52,შოვი,1936,2,21,-0.6,6.2,-8.7,0
53,შოვი,1936,2,22,0.9,6.7,-5,0
54,შოვი,1936,2,23,-0.8,5.7,-5.1,0
55,შოვი,1936,2,24,-3.5,5.2,-10.6,0
56,შოვი,1936,2,25,-4.3,5.5,-13.5,0
57,შოვი,1936,2,26,-3,4.4,-12.7,0.4
58,შოვი,1936,2,27,-1.4,1.6,-5.6,0.4
59,შოვი,1936,2,28,-2,6.2,-8.1,0
60,შოვი,1936,2,29,-1.5,5.8,-11.6,0
61,შოვი,1936,3,1,2,10.5,-3.5,0
62,შოვი,1936,3,2,-0.4,7.7,-6.2,0
63,შოვი,1936,3,3,0.4,11.7,-8.1,0
64,შოვი,1936,3,4,0.8,9.7,-7.8,0
65,შოვი,1936,3,5,-1,8.1,-7.5,0
66,შოვი,1936,3,6,-2.8,8.6,-10.1,0
67,შოვი,1936,3,7,-4.6,5.5,-12.3,0
68,შოვი,1936,3,8,-2.7,8.1,-11.8,0
69,შოვი,1936,3,9,-2.9,4.9,-10.2,0
70,შოვი,1936,3,10,-2.6,5.9,-8.2,0
71,შოვი,1936,3,11,-1.9,4.1,-9.1,0.6
72,შოვი,1936,3,12,-0.3,2.4,-2.3,0.3
73,შოვი,1936,3,13,-2,6.1,-8.6,0.6
74,შოვი,1936,3,14,-0.8,9.5,-8.7,0
75,შოვი,1936,3,15,1.7,8.7,-6.6,4.8
76,შოვი,1936,3,16,2,7.8,-1.2,0.1
77,შოვი,1936,3,17,3.2,10.9,-2.2,1.9
78,შოვი,1936,3,18,2.5,7.8,0,1.1
79,შოვი,1936,3,19,0.5,4.4,-2,1.2
80,შოვი,1936,3,20,1.3,3.7,-1,9.8
81,შოვი,1936,3,21,-2.1,0.9,-3.4,14
82,შოვი,1936,3,22,-6.3,-2.1,-9.1,1
83,შოვი,1936,3,23,-6.7,-1.6,-14.1,0
84,შოვი,1936,3,24,-2.9,6,-12.6,0
85,შოვი,1936,3,25,-2,7,-9.7,0
86,შოვი,1936,3,26,-0.5,8.9,-8.1,0
87,შოვი,1936,3,27,3,11.3,-3.5,0
88,შოვი,1936,3,28,2.7,4,-0.4,0
89,შოვი,1936,3,29,0.7,6.4,0,4.8
90,შოვი,1936,3,30,-0.7,8.2,-6,2.5
91,შოვი,1936,3,31,-0.6,2.7,-3.7,2.1
92,შოვი,1936,4,1,-0.1,2.8,-3,0.4
93,შოვი,1936,4,2,0.5,3.1,-1.7,0.3
94,შოვი,1936,4,3,0.8,5.7,-1.1,1
95,შოვი,1936,4,4,-0.2,7.5,-6.8,0
96,შოვი,1936,4,5,3.1,11.7,-4.5,0
97,შოვი,1936,4,6,5.2,13.6,-3.5,2.6
98,შოვი,1936,4,7,1,6.8,-1,4
99,შოვი,1936,4,8,3.1,10.9,-1.5,2.3
100,შოვი,1936,4,9,1.6,5.5,-0.1,1.9
101,შოვი,1936,4,10,3,12,-5,0
102,შოვი,1936,4,11,2.9,5.7,0.6,14.5
103,შოვი,1936,4,12,6.8,11.3,3,2.5
104,შოვი,1936,4,13,9.4,16.5,3.4,1.5
105,შოვი,1936,4,14,5.2,8.9,3,20.6
106,შოვი,1936,4,15,5.3,10,1.8,8.8
107,შოვი,1936,4,16,7,12.3,2.1,4
108,შოვი,1936,4,17,4.1,7.5,0.9,0.2
109,შოვი,1936,4,18,6.8,14.5,2.4,0
110,შოვი,1936,4,19,10.2,18.2,0.4,14.3
111,შოვი,1936,4,20,2.9,8.6,1.1,4
112,შოვი,1936,4,21,2.7,7.9,-0.5,0.4
113,შოვი,1936,4,22,6,13.2,-3.1,0
114,შოვი,1936,4,23,10,16.5,3.9,0.1
115,შოვი,1936,4,24,12.5,19.9,6.3,0.2
116,შოვი,1936,4,25,12.2,20.3,6.5,22.2
117,შოვი,1936,4,26,4.9,9.9,3.4,2.6
118,შოვი,1936,4,27,6.8,13,1.1,0
119,შოვი,1936,4,28,12.1,20.2,3.1,2.8
120,შოვი,1936,4,29,10.7,18,7.4,4.1
121,შოვი,1936,4,30,8.3,13,4.3,16.6
122,შოვი,1936,5,1,7.7,11.6,4.1,1
123,შოვი,1936,5,2,8.9,14.2,3.1,0
124,შოვი,1936,5,3,8.5,16.5,2.9,0
125,შოვი,1936,5,4,11.1,19.1,1.1,0
126,შოვი,1936,5,5,11.9,21.2,1.8,0
127,შოვი,1936,5,6,11.9,19.5,4.9,8.9
128,შოვი,1936,5,7,9.4,13.5,4.8,3.5
129,შოვი,1936,5,8,9.3,12.6,6,4.9
130,შოვი,1936,5,9,8.1,15.7,4.5,0.1
131,შოვი,1936,5,10,10.9,15.8,3.6,0.6
132,შოვი,1936,5,11,8.6,14.7,6.3,0.7
133,შოვი,1936,5,12,9.7,15,1.4,1.2
134,შოვი,1936,5,13,11.4,18.5,5.2,7.3
135,შოვი,1936,5,14,8.2,13,4.1,4.7
136,შოვი,1936,5,15,10.1,16.7,3.5,2
137,შოვი,1936,5,16,9.4,16.7,2.6,6.3
138,შოვი,1936,5,17,9.8,13.7,6.5,3.8
139,შოვი,1936,5,18,7.5,10.7,6.6,19.3
140,შოვი,1936,5,19,5.3,11.5,0.3,4.5
141,შოვი,1936,5,20,2.6,5.2,0.6,23.2
142,შოვი,1936,5,21,3.2,9.5,-0.2,10.4
143,შოვი,1936,5,22,6.8,15.5,0,0
144,შოვი,1936,5,23,11.9,20.5,-0.2,0
145,შოვი,1936,5,24,15,22.8,3.6,1
146,შოვი,1936,5,25,11.1,20.8,9.5,1.2
147,შოვი,1936,5,26,8.2,14.4,6.6,20.8
148,შოვი,1936,5,27,10.3,15.7,3.6,4.4
149,შოვი,1936,5,28,9.5,15.5,5,4.8
150,შოვი,1936,5,29,9.5,16.7,5.7,0.6
151,შოვი,1936,5,30,9.9,15,6.2,19.2
152,შოვი,1936,5,31,10.1,14.9,8.1,5
153,შოვი,1936,6,1,10.5,14.9,7.2,1.4
154,შოვი,1936,6,2,12.2,19.8,4.3,2
155,შოვი,1936,6,3,13.4,21.7,4.3,0
156,შოვი,1936,6,4,11.8,14.8,9,2.7
157,შოვი,1936,6,5,10.2,15.5,8.2,17.7
158,შოვი,1936,6,6,10,15.5,5.1,0.5
159,შოვი,1936,6,7,11.7,18.3,9,0
160,შოვი,1936,6,8,8.1,13.1,5.2,8.9
161,შოვი,1936,6,9,4.9,7.1,1.8,14.8
162,შოვი,1936,6,10,7,10.6,4.1,1.8
163,შოვი,1936,6,11,10.3,17.2,0.4,0
164,შოვი,1936,6,12,14.2,20.6,3.3,0
165,შოვი,1936,6,13,11,14.5,7.8,4.7
166,შოვი,1936,6,14,10.4,14.2,5.4,6.1
167,შოვი,1936,6,15,9.3,11.7,6.6,1.3
168,შოვი,1936,6,16,11.9,18.9,3.6,0
169,შოვი,1936,6,17,12.5,18,5.9,1.7
170,შოვი,1936,6,18,11.7,16.8,8.2,5.9
171,შოვი,1936,6,19,12.4,20.2,8.8,0.3
172,შოვი,1936,6,20,14.7,23.4,5.3,0.1
173,შოვი,1936,6,21,17.6,25.7,7.7,0
174,შოვი,1936,6,22,18.6,25.5,8.6,0
175,შოვი,1936,6,23,16.3,22.5,11.3,2.6
176,შოვი,1936,6,24,18.3,26.2,7.7,0
177,შოვი,1936,6,25,17.5,24.7,10.8,1.4
178,შოვი,1936,6,26,18.1,24.8,10.8,0
179,შოვი,1936,6,27,16.2,23.8,10.3,2.7
180,შოვი,1936,6,28,16.2,24.2,7.3,0
181,შოვი,1936,6,29,16.3,23.5,8.1,5.6
182,შოვი,1936,6,30,15.4,20.7,10.3,13.8
183,შოვი,1936,7,1,16.1,23.5,10,0
184,შოვი,1936,7,2,19.1,26.7,12,0
185,შოვი,1936,7,3,18.5,24.9,12.8,1.6
186,შოვი,1936,7,4,18.9,25.5,11.3,3.8
187,შოვი,1936,7,5,20.1,28,13.8,0
188,შოვი,1936,7,6,20.1,28,11,0
189,შოვი,1936,7,7,19.4,27.3,10.9,0.1
190,შოვი,1936,7,8,14.3,18.5,13.3,14.2
191,შოვი,1936,7,9,14.7,21,11,2.3
192,შოვი,1936,7,10,17.3,23.5,7.8,0
193,შოვი,1936,7,11,18.6,25.2,10,0
194,შოვი,1936,7,12,14.9,20,13,0
195,შოვი,1936,7,13,15.6,22.6,7.9,0
196,შოვი,1936,7,14,17.4,24.2,8,0
197,შოვი,1936,7,15,17.9,23.8,11.7,12
198,შოვი,1936,7,16,16.2,20.6,12,0.4
199,შოვი,1936,7,17,14.5,19.5,11,3.1
200,შოვი,1936,7,18,15.6,21.5,10.7,0.2
201,შოვი,1936,7,19,18.1,23.6,10.2,0
202,შოვი,1936,7,20,18.4,24.6,14.5,0.9
203,შოვი,1936,7,21,18.8,26.5,12,0
204,შოვი,1936,7,22,17.3,23.2,10.8,0.2
205,შოვი,1936,7,23,14.6,20.2,11.8,11.2
206,შოვი,1936,7,24,15.3,22.7,8,0.1
207,შოვი,1936,7,25,15.1,24.2,9.3,2.5
208,შოვი,1936,7,26,20,26.9,12.5,0
209,შოვი,1936,7,27,15.2,21.6,11.5,33.6
210,შოვი,1936,7,28,15.8,19.7,13,0.9
211,შოვი,1936,7,29,16.8,20.3,11.8,0
212,შოვი,1936,7,30,17.2,20.5,11.5,0.1
213,შოვი,1936,7,31,15.8,21.7,13.4,0.6
214,შოვი,1936,8,1,15.9,24.9,8,0.1
215,შოვი,1936,8,2,18.1,26.5,11,0
216,შოვი,1936,8,3,19.2,27,10.9,0
217,შოვი,1936,8,4,19.4,26.5,15,0
218,შოვი,1936,8,5,18.8,27,14,0
219,შოვი,1936,8,6,19.3,27.3,8.4,0.1
220,შოვი,1936,8,7,19.2,25.1,13,5.2
221,შოვი,1936,8,8,17.2,22.7,14.4,4.1
222,შოვი,1936,8,9,18,25.5,9.7,0
223,შოვი,1936,8,10,18.4,27.5,8.9,0
224,შოვი,1936,8,11,20,27.1,10.9,0
225,შოვი,1936,8,12,18.2,26.7,13.3,0.05
226,შოვი,1936,8,13,19.6,28.2,13.5,0
227,შოვი,1936,8,14,20.2,28.5,12,0
228,შოვი,1936,8,15,19.7,28.5,15.5,0
229,შოვი,1936,8,16,19.2,28.9,11,0
230,შოვი,1936,8,17,19.7,28.3,10.5,0
231,შოვი,1936,8,18,18,26.7,11.6,15
232,შოვი,1936,8,19,16.9,26.3,11.5,0
233,შოვი,1936,8,20,17.2,26.5,9.4,0
234,შოვი,1936,8,21,18.7,27.3,10,0
235,შოვი,1936,8,22,15.8,22.5,13.5,0.6
236,შოვი,1936,8,23,14,20.2,8.5,2.3
237,შოვი,1936,8,24,14.3,23.5,9,0
238,შოვი,1936,8,25,14.7,19.5,9,20
239,შოვი,1936,8,26,11,15.5,8.6,19.9
240,შოვი,1936,8,27,11.8,17.4,8,0
241,შოვი,1936,8,28,12.2,19.5,3.8,0
242,შოვი,1936,8,29,9.8,14.2,8.8,31.6
243,შოვი,1936,8,30,12.1,17.8,4,0
244,შოვი,1936,8,31,12.5,15.7,9,4.1
245,შოვი,1936,9,1,12.4,21.2,6.4,0
246,შოვი,1936,9,2,12.4,19,2.6,0
247,შოვი,1936,9,3,9.2,13,7.5,0
248,შოვი,1936,9,4,9.7,15.5,6.4,0
249,შოვი,1936,9,5,9.1,15.2,7.1,0.7
250,შოვი,1936,9,6,9.6,17,6.1,0
251,შოვი,1936,9,7,11.4,20.3,2,0
252,შოვი,1936,9,8,13.5,24.5,2.8,0
253,შოვი,1936,9,9,14.6,24.9,7.3,0
254,შოვი,1936,9,10,15.5,26.1,6.3,0
255,შოვი,1936,9,11,15.5,23,9.1,0
256,შოვი,1936,9,12,11.1,15,10,2.7
257,შოვი,1936,9,13,10.9,15.2,8.1,0.1
258,შოვი,1936,9,14,9.4,11.7,8.6,8
259,შოვი,1936,9,15,8.3,13.7,7.1,6.2
260,შოვი,1936,9,16,7.5,9.7,5.6,7.7
261,შოვი,1936,9,17,5.8,8.7,4.9,15.4
262,შოვი,1936,9,18,3.5,6.8,1.9,5.5
263,შოვი,1936,9,19,5.3,8.5,1.3,14
264,შოვი,1936,9,20,6.9,9.7,3,23.8
265,შოვი,1936,9,21,6.1,8.2,4.8,8.6
266,შოვი,1936,9,22,6.6,13.9,1.9,0
267,შოვი,1936,9,23,7.1,17.3,-0.2,0
268,შოვი,1936,9,24,6.6,19.7,0.5,0
269,შოვი,1936,9,25,8.5,20,1.8,0
270,შოვი,1936,9,26,9.1,21.2,2.3,0
271,შოვი,1936,9,27,10.1,14.5,5.3,15.3
272,შოვი,1936,9,28,9,19.7,3,0
273,შოვი,1936,9,29,10.2,19.5,3.8,0
274,შოვი,1936,9,30,11.7,21.7,5.6,0
275,შოვი,1936,10,1,12.1,22.7,4.2,0
276,შოვი,1936,10,2,11.5,22.7,4.2,0
277,შოვი,1936,10,3,12.1,23.1,4.6,0
278,შოვი,1936,10,4,9.9,18.7,5.5,18.7
279,შოვი,1936,10,5,8.5,14.7,3,34.8
280,შოვი,1936,10,6,7.5,8.8,5.6,12.8
281,შოვი,1936,10,7,6.8,15.5,2.2,0
282,შოვი,1936,10,8,7.4,16.9,1,0
283,შოვი,1936,10,9,7.4,13.3,4.6,7.4
284,შოვი,1936,10,10,5.3,8.5,3.2,15.6
285,შოვი,1936,10,11,5.1,10,1.2,0
286,შოვი,1936,10,12,6,11.4,1,0
287,შოვი,1936,10,13,7,16,1.4,26.7
288,შოვი,1936,10,14,6.5,13.2,2.2,15.2
289,შოვი,1936,10,15,6.3,9.7,3.2,46.8
290,შოვი,1936,10,16,4.4,9.2,1.5,7.8
291,შოვი,1936,10,17,4.3,11,1.2,2.6
292,შოვი,1936,10,18,0.2,3,-1.5,10.6
293,შოვი,1936,10,19,1.7,7.2,-6.3,0
294,შოვი,1936,10,20,7.3,16.7,-0.1,0
295,შოვი,1936,10,21,10.4,20,3.2,0
296,შოვი,1936,10,22,8.1,14.8,6.6,16.8
297,შოვი,1936,10,23,4.2,7.9,3.7,10.6
298,შოვი,1936,10,24,3,4.5,1.2,14.8
299,შოვი,1936,10,25,2.7,5,-6.3,6.3
300,შოვი,1936,10,26,1.9,6.3,-0.1,1
301,შოვი,1936,10,27,3,8,-2.2,0.2
302,შოვი,1936,10,28,4.5,10.4,-0.6,0.9
303,შოვი,1936,10,29,6.5,9.9,1.5,7.2
304,შოვი,1936,10,30,6.1,13.9,3,0.1
305,შოვი,1936,10,31,6,16.7,0.7,0
306,შოვი,1936,11,1,4.2,15.7,1.2,0
307,შოვი,1936,11,2,5.6,17.5,-1.5,0
308,შოვი,1936,11,3,8.9,20,0.9,0
309,შოვი,1936,11,4,5.6,11.9,2.1,0.7
310,შოვი,1936,11,5,6.1,12.2,1.4,0
311,შოვი,1936,11,6,4.3,13.7,-1.5,0
312,შოვი,1936,11,7,4.6,15.3,-2.1,0
313,შოვი,1936,11,8,6.9,19.3,0.6,0
314,შოვი,1936,11,9,8.5,19.1,0.9,0
315,შოვი,1936,11,10,6.5,15.6,1.5,0
316,შოვი,1936,11,11,7.5,16.1,2.1,0
317,შოვი,1936,11,12,7.4,17.7,1,0
318,შოვი,1936,11,13,5,9.4,2.5,4.5
319,შოვი,1936,11,14,3.5,6.6,2,0.2
320,შოვი,1936,11,15,3.2,13,-2,0
321,შოვი,1936,11,16,3.7,13,-2.1,0
322,შოვი,1936,11,17,2.6,13.8,-3,0
323,შოვი,1936,11,18,4.4,12.9,-2.8,0
324,შოვი,1936,11,19,6.2,8.2,0.9,0
325,შოვი,1936,11,20,4.5,9.4,-1,0.2
326,შოვი,1936,11,21,2.6,3.8,0.3,10.3
327,შოვი,1936,11,22,1.7,3.2,1,7.9
328,შოვი,1936,11,23,1.2,4.9,-0.2,7.5
329,შოვი,1936,11,24,1.7,5.8,-0.5,12
330,შოვი,1936,11,25,2.8,7.5,0,5
331,შოვი,1936,11,26,3.4,4.7,0.2,9.5
332,შოვი,1936,11,27,2.8,5.7,2,15.6
333,შოვი,1936,11,28,0.1,2.6,-0.1,29.5
334,შოვი,1936,11,29,-3.7,0.9,-5.5,17.7
335,შოვი,1936,11,30,-5.7,-1.3,-11.6,1.9
336,შოვი,1936,12,1,-3.1,-1.2,-9.6,1.4
337,შოვი,1936,12,2,0.2,4.9,-5.7,4
338,შოვი,1936,12,3,1.7,4.6,-2.1,0.2
339,შოვი,1936,12,4,0.5,5.2,-3.7,0.3
340,შოვი,1936,12,5,0.1,5.5,-4.6,0.5
341,შოვი,1936,12,6,0,6.9,-3.6,0
342,შოვი,1936,12,7,-2.1,0,-4.9,3.5
343,შოვი,1936,12,8,-3.4,3.4,-7.1,0.3
344,შოვი,1936,12,9,-6.6,-0.3,-11.4,0
345,შოვი,1936,12,10,-6.4,0.9,-10.7,0
346,შოვი,1936,12,11,-6.5,-0.6,-12,0
347,შოვი,1936,12,12,-6.7,0.4,-13,0
348,შოვი,1936,12,13,-4.5,2.8,-10.2,0
349,შოვი,1936,12,14,-3.3,3.9,-8.1,0
350,შოვი,1936,12,15,3.2,4.7,-7.6,0
351,შოვი,1936,12,16,-4.2,4.4,-8.5,0
352,შოვი,1936,12,17,-5.8,1.8,-10.2,0
353,შოვი,1936,12,18,-6.1,2.37,-12.5,0
354,შოვი,1936,12,19,-6.8,2.2,-13.1,0
355,შოვი,1936,12,20,-7.3,0.8,-12.1,0
356,შოვი,1936,12,21,-7.8,2.9,-14,0
357,შოვი,1936,12,22,-5.5,3.7,-11.7,0
358,შოვი,1936,12,23,-7.4,1.9,-12.5,0
359,შოვი,1936,12,24,-5.6,1.3,-12.5,0
360,შოვი,1936,12,25,-3.7,0.7,-5.9,0.1
361,შოვი,1936,12,26,-2.7,0,-5.4,0.5
362,შოვი,1936,12,27,-1.4,-0.7,-2.9,12.8
363,შოვი,1936,12,28,-3.7,-0.4,-5.5,3.5
364,შოვი,1936,12,29,-8.3,-2.6,-9.3,10
365,შოვი,1936,12,30,-13.4,-6.5,-15.8,3
366,შოვი,1936,12,31,-13.4,-11.4,-18,1.5
367,შოვი,1937,1,1,-15,-5.5,-20.5,1
368,შოვი,1937,1,2,-10.8,0.1,-18.6,0
369,შოვი,1937,1,3,-10.6,-1.7,-15.2,0
370,შოვი,1937,1,4,-10.8,-0.6,-16.1,0
371,შოვი,1937,1,5,-7.8,1.7,-14.8,0
372,შოვი,1937,1,6,-10.7,-1.7,-13.8,0
373,შოვი,1937,1,7,-10.9,-1.1,-17.3,0
374,შოვი,1937,1,8,-8.3,0.4,-16.6,0
375,შოვი,1937,1,9,-5.5,3.6,-12.7,0
376,შოვი,1937,1,10,-3.9,4.6,-10.1,0
377,შოვი,1937,1,11,-2,3.9,-7.7,0
378,შოვი,1937,1,12,-3.2,2.4,-9.6,0
379,შოვი,1937,1,13,-4.8,3.8,-11.1,0
380,შოვი,1937,1,14,-3,-0.6,-8.8,0.3
381,შოვი,1937,1,15,-3.9,-2.5,-4.2,3.5
382,შოვი,1937,1,16,-6.4,-1.7,-12.2,0.3
383,შოვი,1937,1,17,-9.9,-1.4,-12,0.5
384,შოვი,1937,1,18,-7.8,-1.9,-15.5,0.5
385,შოვი,1937,1,19,-8.4,-0.1,-18.1,0.9
386,შოვი,1937,1,20,-6,-3.5,-13.3,2.1
387,შოვი,1937,1,21,-3.4,-1.6,-5.9,4.3
388,შოვი,1937,1,22,-6.5,-2.7,-7.6,6.6
389,შოვი,1937,1,23,-10.7,-5.7,-14.5,0.5
390,შოვი,1937,1,24,-8.9,-0.4,-13.5,3.5
391,შოვი,1937,1,25,-7,-2.3,-12.5,1.9
392,შოვი,1937,1,26,-9.3,-7.1,-12.1,7
393,შოვი,1937,1,27,-10.6,-3.9,-19.5,0.9
394,შოვი,1937,1,28,-8.5,-3.1,-19.3,0.05
395,შოვი,1937,1,29,-1.7,0.1,-6.5,22
396,შოვი,1937,1,30,0,1.6,-2.6,5.3
397,შოვი,1937,1,31,-3,0.8,-4.3,8.2
398,შოვი,1937,2,1,-8.2,-5.4,-10.1,1
399,შოვი,1937,2,2,-10.6,-6.6,-13.2,0.3
400,შოვი,1937,2,3,-13.6,-4.6,-20.9,0.1
401,შოვი,1937,2,4,-11.2,-2,-19.6,0
402,შოვი,1937,2,5,-7.9,1.7,-14.8,0
403,შოვი,1937,2,6,-99.99,-99.99,-99.99,0
404,შოვი,1937,2,7,-99.99,-99.99,-99.99,0
405,შოვი,1937,2,8,1.6,6.7,-1.4,0.2
406,შოვი,1937,2,9,-0.8,0.6,-2,3.5
407,შოვი,1937,2,10,0.2,2.4,-3,1.7
408,შოვი,1937,2,11,1.6,3.9,0.1,6.7
409,შოვი,1937,2,12,-1.8,4.2,-3.5,13.7
410,შოვი,1937,2,13,1.2,6,-7.4,0.2
411,შოვი,1937,2,14,0.9,7.3,-4.1,0.4
412,შოვი,1937,2,15,0.6,8.6,-6.5,0.1
413,შოვი,1937,2,16,1.9,5,-5.7,0.2
414,შოვი,1937,2,17,-1.4,-1.3,-3.5,0.2
415,შოვი,1937,2,18,-2.7,-0.1,-4.4,0.3
416,შოვი,1937,2,19,-3.6,0.9,-5.1,0.3
417,შოვი,1937,2,20,-5.7,3.9,-12.1,0
418,შოვი,1937,2,21,-3.1,7.5,-11,0
419,შოვი,1937,2,22,-1,10.2,-9.5,0
420,შოვი,1937,2,23,2.7,6.5,-7.2,0
421,შოვი,1937,2,24,-3,9.3,-8.2,0
422,შოვი,1937,2,25,-3.1,0.7,-4.9,1.6
423,შოვი,1937,2,26,-4.1,-0.9,-7.6,0
424,შოვი,1937,2,27,-6.4,-2.6,-10.7,0.8
425,შოვი,1937,2,28,-7.8,0.3,-16,0.5
426,შოვი,1937,3,1,-6.4,2.7,-15.7,0
427,შოვი,1937,3,2,-5.2,3.4,-12.6,0
428,შოვი,1937,3,3,-3.7,-0.6,-10.1,6.7
429,შოვი,1937,3,4,0.4,4.9,-2.2,1.5
430,შოვი,1937,3,5,-2,-0.2,-3.2,0.2
431,შოვი,1937,3,6,-2.4,5.2,-7.1,0
432,შოვი,1937,3,7,-4,8.6,-12,0
433,შოვი,1937,3,8,-1.1,10.9,-11.3,0
434,შოვი,1937,3,9,-0.1,8.7,-5.4,0
435,შოვი,1937,3,10,1.7,11.5,-7,0
436,შოვი,1937,3,11,5.2,16.5,-4.3,0
437,შოვი,1937,3,12,3,12.2,-99.99,0.5
438,შოვი,1937,3,13,0.7,6.5,-99.99,0.1
439,შოვი,1937,3,14,1.3,11.2,-99.99,0.05
440,შოვი,1937,3,15,2.9,12.5,-99.99,0.05
441,შოვი,1937,3,16,3.6,14.5,-99.99,0.05
442,შოვი,1937,3,17,3,12.7,-99.99,0.8
443,შოვი,1937,3,18,-2.5,2.7,-99.99,1
444,შოვი,1937,3,19,-3.2,2.8,-99.99,0.05
445,შოვი,1937,3,20,-1.2,3.4,-99.99,0.5
446,შოვი,1937,3,21,1.2,9.5,-99.99,0.1
447,შოვი,1937,3,22,5.7,15.9,-99.99,0
448,შოვი,1937,3,23,5.5,11.8,-99.99,0
449,შოვი,1937,3,24,4.9,14.7,-99.99,0
450,შოვი,1937,3,25,5.1,16.4,-99.99,0
451,შოვი,1937,3,26,6.5,17.3,-99.99,0
452,შოვი,1937,3,27,4.6,14,-99.99,0
453,შოვი,1937,3,28,3.2,11.2,-99.99,0
454,შოვი,1937,3,29,4.2,11.5,-99.99,0
455,შოვი,1937,3,30,2.3,12.6,-99.99,0
456,შოვი,1937,3,31,3.9,11.6,-99.99,0
457,შოვი,1937,4,1,3,9.2,-99.99,0
458,შოვი,1937,4,2,5,12.7,-99.99,0
459,შოვი,1937,4,3,5.7,14.7,-99.99,0
460,შოვი,1937,4,4,7.6,15.5,-99.99,0
461,შოვი,1937,4,5,5.2,9.2,-99.99,5.4
462,შოვი,1937,4,6,3.4,6.5,-99.99,8.3
463,შოვი,1937,4,7,0.8,2.7,-99.99,13.4
464,შოვი,1937,4,8,1.2,1.6,-99.99,1.3
465,შოვი,1937,4,9,2.9,6,-99.99,0.1
466,შოვი,1937,4,10,0.4,1.9,-99.99,25.6
467,შოვი,1937,4,11,-1.4,1,-99.99,2.2
468,შოვი,1937,4,12,-1.9,0.1,-99.99,0.5
469,შოვი,1937,4,13,-0.7,6.8,-99.99,0.5
470,შოვი,1937,4,14,-0.1,2.7,-99.99,1.2
471,შოვი,1937,4,15,-0.9,8.7,-99.99,0.1
472,შოვი,1937,4,16,2.9,12.2,-99.99,0
473,შოვი,1937,4,17,9.9,19.8,-99.99,0.1
474,შოვი,1937,4,18,5.5,8.5,-99.99,12.2
475,შოვი,1937,4,19,4.7,12.7,-99.99,6
476,შოვი,1937,4,20,4.8,10.8,-99.99,2.6
