ID,Station,year,month,day,T_mean,T_max,T_min,Prec(mm)
1,ლენტეხი,1955,1,1,3.4,9.7,1.4,1
2,ლენტეხი,1955,1,2,3,6.4,0.9,0
3,ლენტეხი,1955,1,3,3.5,6.1,1.9,0
4,ლენტეხი,1955,1,4,1.6,4,-2.1,0
5,ლენტეხი,1955,1,5,2,4.2,0.3,0
6,ლენტეხი,1955,1,6,2,6,-0.5,0
7,ლენტეხი,1955,1,7,1.1,3,0,3.2
8,ლენტეხი,1955,1,8,1.1,3.8,-0.3,3.5
9,ლენტეხი,1955,1,9,0,4,-2.1,0
10,ლენტეხი,1955,1,10,2.1,7.9,-1.9,0
11,ლენტეხი,1955,1,11,3.4,9.6,-0.5,0
12,ლენტეხი,1955,1,12,5.4,10.1,2.4,0
13,ლენტეხი,1955,1,13,6.3,11.1,3.9,0
14,ლენტეხი,1955,1,14,5,7.6,3.7,2.1
15,ლენტეხი,1955,1,15,6.1,12.4,2.9,0
16,ლენტეხი,1955,1,16,4.6,6.4,2.4,15
17,ლენტეხი,1955,1,17,0.7,4.1,-1.8,0
18,ლენტეხი,1955,1,18,2.3,9.1,-2.1,0
19,ლენტეხი,1955,1,19,2.8,10,-1.1,0
20,ლენტეხი,1955,1,20,3.1,10.1,-1.6,0
21,ლენტეხი,1955,1,21,2.2,9.6,-2.4,0
22,ლენტეხი,1955,1,22,1.8,8.4,-3.3,0
23,ლენტეხი,1955,1,23,2.5,10.6,-2.3,0
24,ლენტეხი,1955,1,24,5,8.9,2.2,1
25,ლენტეხი,1955,1,25,1.9,5.2,-1.1,6.4
26,ლენტეხი,1955,1,26,0.1,1,-1.1,0
27,ლენტეხი,1955,1,27,0.5,2.2,-1.2,0
28,ლენტეხი,1955,1,28,-0.4,7.1,-5.2,0
29,ლენტეხი,1955,1,29,0.5,8.6,-4.1,0
30,ლენტეხი,1955,1,30,0.1,8.2,-5.1,0
31,ლენტეხი,1955,1,31,-0.3,7.6,-5.1,0
32,ლენტეხი,1955,2,1,1,10.6,-4.1,0
33,ლენტეხი,1955,2,2,1.3,9.7,-3.7,0
34,ლენტეხი,1955,2,3,1.7,10.1,-3.8,0
35,ლენტეხი,1955,2,4,5.4,12.1,1.1,0
36,ლენტეხი,1955,2,5,5.7,12.3,1.4,0
37,ლენტეხი,1955,2,6,4.2,12.6,-1.3,0
38,ლენტეხი,1955,2,7,4.4,9.1,0.9,0.8
39,ლენტეხი,1955,2,8,5.6,11.6,2.9,0
40,ლენტეხი,1955,2,9,4.4,14.7,-1.1,0
41,ლენტეხი,1955,2,10,5.4,15.5,-0.1,0
42,ლენტეხი,1955,2,11,3.8,5.2,1.4,1.6
43,ლენტეხი,1955,2,12,1.5,3.8,0.4,6.4
44,ლენტეხი,1955,2,13,1.4,5,-0.6,8.3
45,ლენტეხი,1955,2,14,1.6,4.3,0,32
46,ლენტეხი,1955,2,15,2.5,4.5,0.4,17.7
47,ლენტეხი,1955,2,16,2.1,3.5,0.5,17.5
48,ლენტეხი,1955,2,17,1,7.2,-1.3,0
49,ლენტეხი,1955,2,18,3.1,7.4,0,0
50,ლენტეხი,1955,2,19,5.5,11.6,2.7,2.1
51,ლენტეხი,1955,2,20,4.9,7.2,3.4,12.2
52,ლენტეხი,1955,2,21,5.9,14.2,1.3,0
53,ლენტეხი,1955,2,22,5.7,15.6,1.1,3.6
54,ლენტეხი,1955,2,23,0.7,3,-0.4,1.9
55,ლენტეხი,1955,2,24,0.6,4,-2.6,0.9
56,ლენტეხი,1955,2,25,0.9,5.2,-2.1,2.5
57,ლენტეხი,1955,2,26,2.4,4.2,0.2,10.5
58,ლენტეხი,1955,2,27,6.1,11,2.9,4.5
59,ლენტეხი,1955,2,28,4.9,6.5,3.8,4.7
60,ლენტეხი,1955,3,1,4.2,10.4,-1,0
61,ლენტეხი,1955,3,2,7.1,11.2,4.2,1.6
62,ლენტეხი,1955,3,3,2.9,8.3,0.9,24.9
63,ლენტეხი,1955,3,4,-0.8,2.1,-4.9,16
64,ლენტეხი,1955,3,5,-0.8,3.5,-5.1,1.1
65,ლენტეხი,1955,3,6,4.1,9,0.2,4.6
66,ლენტეხი,1955,3,7,2.8,6.1,1.5,14.8
67,ლენტეხი,1955,3,8,3.8,10.1,0.6,0
68,ლენტეხი,1955,3,9,4,13.6,-2,0
69,ლენტეხი,1955,3,10,3,11.1,-2.3,0
70,ლენტეხი,1955,3,11,3.4,12.1,-2.7,0
71,ლენტეხი,1955,3,12,4.5,7.6,1.8,0
72,ლენტეხი,1955,3,13,4.4,7.9,2.8,0
73,ლენტეხი,1955,3,14,4.7,10.1,1.9,0
74,ლენტეხი,1955,3,15,4.3,10.2,-1.6,0.9
75,ლენტეხი,1955,3,16,3.6,6.1,0.9,5.6
76,ლენტეხი,1955,3,17,4.6,8.6,1.4,0
77,ლენტეხი,1955,3,18,6.2,13.3,-0.6,0
78,ლენტეხი,1955,3,19,7.8,12.6,4.9,0
79,ლენტეხი,1955,3,20,6.8,13.6,0.3,3.9
80,ლენტეხი,1955,3,21,8.2,16.6,0.8,0
81,ლენტეხი,1955,3,22,7.7,17.6,0.2,1.5
82,ლენტეხი,1955,3,23,7.8,15.1,2.4,0
83,ლენტეხი,1955,3,24,7.1,14.3,0.8,0
84,ლენტეხი,1955,3,25,6.5,10.2,4.4,0
85,ლენტეხი,1955,3,26,7.6,15.4,2.4,0
86,ლენტეხი,1955,3,27,7,16.4,0,0
87,ლენტეხი,1955,3,28,8.9,17.6,0.4,0
88,ლენტეხი,1955,3,29,8.6,13.7,6.3,5.2
89,ლენტეხი,1955,3,30,7.6,11.1,5.4,14.5
90,ლენტეხი,1955,3,31,6.6,9.6,3.4,36
91,ლენტეხი,1955,4,1,9.9,18.1,3.3,0.4
92,ლენტეხი,1955,4,2,14.8,23.9,7.8,0
93,ლენტეხი,1955,4,3,11.1,18.2,6.3,0
94,ლენტეხი,1955,4,4,10.8,13.6,8.8,9.5
95,ლენტეხი,1955,4,5,9.4,12.6,7.8,42.8
96,ლენტეხი,1955,4,6,10.9,18.4,6,0
97,ლენტეხი,1955,4,7,7.7,11.7,6.7,31.1
98,ლენტეხი,1955,4,8,8.7,17.6,4.5,4
99,ლენტეხი,1955,4,9,5.4,9.1,4,17.3
100,ლენტეხი,1955,4,10,4.5,6.6,2.8,1.3
101,ლენტეხი,1955,4,11,6.1,12.1,3.2,0
102,ლენტეხი,1955,4,12,8,17.7,0.1,0
103,ლენტეხი,1955,4,13,9.8,18.4,3.7,0
104,ლენტეხი,1955,4,14,7.9,13.3,3.8,1
105,ლენტეხი,1955,4,15,12.6,21,6.3,0
106,ლენტეხი,1955,4,16,12.2,21.6,5.3,0
107,ლენტეხი,1955,4,17,14.7,22.3,9.3,0
108,ლენტეხი,1955,4,18,13.6,20.3,8.9,1.2
109,ლენტეხი,1955,4,19,9.7,16.7,7.8,2.8
110,ლენტეხი,1955,4,20,10.5,18.6,5.2,0.7
111,ლენტეხი,1955,4,21,10.2,15.6,8.3,1
112,ლენტეხი,1955,4,22,3.8,8.6,2.2,7.4
113,ლენტეხი,1955,4,23,5.4,12.1,1.7,0
114,ლენტეხი,1955,4,24,8.7,17.7,0.4,0
115,ლენტეხი,1955,4,25,10.9,18.3,7.6,1.3
116,ლენტეხი,1955,4,26,14,24.6,5,0
117,ლენტეხი,1955,4,27,9.6,15.1,8,8.9
118,ლენტეხი,1955,4,28,7.6,9.1,6.6,10.4
119,ლენტეხი,1955,4,29,6.4,9.2,5.2,6.9
120,ლენტეხი,1955,4,30,7.9,15,5.1,0.8
121,ლენტეხი,1955,5,1,8.1,10.6,6.8,16.9
122,ლენტეხი,1955,5,2,11.1,17.7,6.3,0
123,ლენტეხი,1955,5,3,9.6,11.4,8.8,8.2
124,ლენტეხი,1955,5,4,12.7,20.3,6.8,0
125,ლენტეხი,1955,5,5,11.6,17.3,6.8,2.5
126,ლენტეხი,1955,5,6,11.5,14.6,9.9,0
127,ლენტეხი,1955,5,7,12.3,15.7,9.3,0
128,ლენტეხი,1955,5,8,16.1,23.6,7.9,0
129,ლენტეხი,1955,5,9,16.7,25,7.4,0
130,ლენტეხი,1955,5,10,12.6,17.6,10,0
131,ლენტეხი,1955,5,11,16.5,24.2,8.8,0
132,ლენტეხი,1955,5,12,13.4,18.1,12.1,0
133,ლენტეხი,1955,5,13,15,23.1,8.3,0
134,ლენტეხი,1955,5,14,16.2,26.3,11.2,0.5
135,ლენტეხი,1955,5,15,17.2,25.1,12.2,0
136,ლენტეხი,1955,5,16,16.9,27.2,8.8,6
137,ლენტეხი,1955,5,17,18.2,27.2,12.8,0.6
138,ლენტეხი,1955,5,18,16.8,20.6,10.8,0
139,ლენტეხი,1955,5,19,18.5,27.7,13.3,0
140,ლენტეხი,1955,5,20,18.2,27.1,13.1,1.2
141,ლენტეხი,1955,5,21,13.5,16.6,12.3,0.7
142,ლენტეხი,1955,5,22,15.3,22.6,11.3,0
143,ლენტეხი,1955,5,23,19.7,27.8,12.3,0
144,ლენტეხი,1955,5,24,10.6,24.5,8.3,1.1
145,ლენტეხი,1955,5,25,9.2,12.2,7,0
146,ლენტეხი,1955,5,26,11,15.8,6,0
147,ლენტეხი,1955,5,27,14.5,22.7,8.8,0
148,ლენტეხი,1955,5,28,16.8,27,12.8,0.05
149,ლენტეხი,1955,5,29,15.9,25.8,12.8,2.5
150,ლენტეხი,1955,5,30,18.2,29.2,9.7,0
151,ლენტეხი,1955,5,31,15.2,22.6,9.3,0
152,ლენტეხი,1955,6,1,16.1,24.5,13.2,4.5
153,ლენტეხი,1955,6,2,19.4,29.8,14.4,0.05
154,ლენტეხი,1955,6,3,19.3,29.4,15.6,0.3
155,ლენტეხი,1955,6,4,15.3,17.3,14.1,3.3
156,ლენტეხი,1955,6,5,14.5,17.7,11.1,1.2
157,ლენტეხი,1955,6,6,14.9,19.6,10.3,0
158,ლენტეხი,1955,6,7,14.1,20.2,11.3,0.05
159,ლენტეხი,1955,6,8,14.6,19.3,11.3,2.4
160,ლენტეხი,1955,6,9,14.6,17.1,10.3,2.1
161,ლენტეხი,1955,6,10,17,24.7,11.3,0
162,ლენტეხი,1955,6,11,18.9,29.2,11.3,0
163,ლენტეხი,1955,6,12,19.9,28.7,13.7,0
164,ლენტეხი,1955,6,13,22.3,32.5,12.3,0
165,ლენტეხი,1955,6,14,16.2,27,14.8,12.7
166,ლენტეხი,1955,6,15,20.6,30.7,12.3,0
167,ლენტეხი,1955,6,16,20.7,31.1,14.7,5.2
168,ლენტეხი,1955,6,17,18.9,24.7,12.5,0
169,ლენტეხი,1955,6,18,16.4,19.5,15.7,0.2
170,ლენტეხი,1955,6,19,16.7,20.2,13.8,0
171,ლენტეხი,1955,6,20,16.8,19.4,14.7,0
172,ლენტეხი,1955,6,21,17,21.7,13.9,0
173,ლენტეხი,1955,6,22,18.8,27,14.3,0
174,ლენტეხი,1955,6,23,19.5,28.6,10.8,0
175,ლენტეხი,1955,6,24,21,29.2,14.8,0
176,ლენტეხი,1955,6,25,22.6,31.6,12.8,0
177,ლენტეხი,1955,6,26,24.6,33.7,19.6,0
178,ლენტეხი,1955,6,27,22.5,31.8,15.8,0
179,ლენტეხი,1955,6,28,20.3,23.6,18.7,0.05
180,ლენტეხი,1955,6,29,20.2,25.1,16.4,0
181,ლენტეხი,1955,6,30,22,27.2,18.8,0
182,ლენტეხი,1955,7,1,22.5,32.7,15.2,0
183,ლენტეხი,1955,7,2,18,26,16.3,19.9
184,ლენტეხი,1955,7,3,16.2,19.9,14.2,12.5
185,ლენტეხი,1955,7,4,17.9,21.6,14.7,0
186,ლენტეხი,1955,7,5,20.8,28.2,15.2,0
187,ლენტეხი,1955,7,6,21.6,28.7,15.2,0
188,ლენტეხი,1955,7,7,22.9,31.3,16.7,0
189,ლენტეხი,1955,7,8,24.5,35.1,18,0
190,ლენტეხი,1955,7,9,24.4,33.2,18.9,0
191,ლენტეხი,1955,7,10,25,34.6,16.5,0
192,ლენტეხი,1955,7,11,21,27.2,19,0.3
193,ლენტეხი,1955,7,12,19.2,23,17.2,0
194,ლენტეხი,1955,7,13,20,26.4,14.7,0
195,ლენტეხი,1955,7,14,18.9,26.2,15.5,9
196,ლენტეხი,1955,7,15,16.9,24.1,14.6,44.1
197,ლენტეხი,1955,7,16,19.5,25.8,14.5,0
198,ლენტეხი,1955,7,17,22.4,29.6,14.9,0
199,ლენტეხი,1955,7,18,22.6,29.2,16.7,0
200,ლენტეხი,1955,7,19,22.7,29.7,19.6,0.05
201,ლენტეხი,1955,7,20,19.4,23.6,17.5,5.8
202,ლენტეხი,1955,7,21,19,23.3,16.2,0
203,ლენტეხი,1955,7,22,18.8,22.6,15.7,0.2
204,ლენტეხი,1955,7,23,18.3,23.6,15.2,7.2
205,ლენტეხი,1955,7,24,18.1,24.6,15.5,28.6
206,ლენტეხი,1955,7,25,21,30.8,13.3,2.5
207,ლენტეხი,1955,7,26,19.8,26.4,15.2,0.9
208,ლენტეხი,1955,7,27,18.5,22.6,15.2,16.8
209,ლენტეხი,1955,7,28,20.8,27.6,13.5,0
210,ლენტეხი,1955,7,29,18.6,22.7,15.2,0
211,ლენტეხი,1955,7,30,18,25.7,14.5,21.1
212,ლენტეხი,1955,7,31,20.3,30.7,14.2,3.8
213,ლენტეხი,1955,8,1,20.4,27.1,16.6,0.5
214,ლენტეხი,1955,8,2,20.1,30.8,14.2,0
215,ლენტეხი,1955,8,3,20.6,26.2,13.8,3.7
216,ლენტეხი,1955,8,4,21.6,26.2,16.3,0
217,ლენტეხი,1955,8,5,21.8,27.9,14.8,0.05
218,ლენტეხი,1955,8,6,19.7,23.6,17,3.7
219,ლენტეხი,1955,8,7,19.6,25.6,16.3,1.1
220,ლენტეხი,1955,8,8,19.8,24.1,15.8,1.1
221,ლენტეხი,1955,8,9,19,25.1,15.3,2.7
222,ლენტეხი,1955,8,10,21.9,28.7,18.3,0
223,ლენტეხი,1955,8,11,24.2,33,15.7,0
224,ლენტეხი,1955,8,12,23.2,29.2,19.3,0
225,ლენტეხი,1955,8,13,20.8,24.8,19.6,13.2
226,ლენტეხი,1955,8,14,19.2,22.1,17,2.9
227,ლენტეხი,1955,8,15,18.1,22.4,16,0.6
228,ლენტეხი,1955,8,16,15.7,18.5,14.3,30
229,ლენტეხი,1955,8,17,17.6,24.2,12.3,0
230,ლენტეხი,1955,8,18,17.8,26.2,10.7,0
231,ლენტეხი,1955,8,19,19.8,26.8,14.8,0.2
232,ლენტეხი,1955,8,20,20.9,26.8,16.8,0
233,ლენტეხი,1955,8,21,20.4,28.8,14.8,0
234,ლენტეხი,1955,8,22,20.2,28.2,12.4,0
235,ლენტეხი,1955,8,23,21.8,28.4,16.7,0
236,ლენტეხი,1955,8,24,16.9,23.9,15.3,42.6
237,ლენტეხი,1955,8,25,16.5,21.6,11.3,0
238,ლენტეხი,1955,8,26,16.7,22.7,13.3,1.1
239,ლენტეხი,1955,8,27,16.5,22.6,11.8,0
240,ლენტეხი,1955,8,28,16,22.6,11.8,0
241,ლენტეხი,1955,8,29,18.2,25.1,12.3,0
242,ლენტეხი,1955,8,30,17.3,21.7,15.6,3.5
243,ლენტეხი,1955,8,31,17.8,23.1,14.1,0
244,ლენტეხი,1955,9,1,17.8,25.1,12.3,0
245,ლენტეხი,1955,9,2,19.1,27.7,11.3,0
246,ლენტეხი,1955,9,3,18.2,26.7,11.8,0
247,ლენტეხი,1955,9,4,16.6,21.5,12.7,1.8
248,ლენტეხი,1955,9,5,17.7,26.2,11.4,0
249,ლენტეხი,1955,9,6,18.4,28.2,11,0
250,ლენტეხი,1955,9,7,20,27.8,14.8,0
251,ლენტეხი,1955,9,8,20.3,27.6,16.3,4.2
252,ლენტეხი,1955,9,9,16.6,20.1,14.3,15.3
253,ლენტეხი,1955,9,10,16,17.5,14.8,11.7
254,ლენტეხი,1955,9,11,15.7,20.3,13.7,7.8
255,ლენტეხი,1955,9,12,16.5,21.6,13.3,0
256,ლენტეხი,1955,9,13,16.8,23.6,12.3,0
257,ლენტეხი,1955,9,14,16.1,24.1,10.8,0
258,ლენტეხი,1955,9,15,15.9,25.1,8.8,0
259,ლენტეხი,1955,9,16,15.4,24.6,9.3,0
260,ლენტეხი,1955,9,17,15.4,26.2,8.8,0
261,ლენტეხი,1955,9,18,15.9,25.6,9.1,0
262,ლენტეხი,1955,9,19,16.9,27,9.8,0
263,ლენტეხი,1955,9,20,18,24.6,13.3,0.05
264,ლენტეხი,1955,9,21,18.1,25.6,14.8,0
265,ლენტეხი,1955,9,22,18.9,27.8,13.3,1.2
266,ლენტეხი,1955,9,23,17.6,23.1,12.8,0.05
267,ლენტეხი,1955,9,24,16.5,23.6,11.8,3.3
268,ლენტეხი,1955,9,25,13.8,16.3,12.4,14.9
269,ლენტეხი,1955,9,26,11.4,17.1,10.3,5.5
270,ლენტეხი,1955,9,27,12,17.3,8.4,0
271,ლენტეხი,1955,9,28,13.7,18.3,9.3,0
272,ლენტეხი,1955,9,29,15.4,23.1,10.3,0
273,ლენტეხი,1955,9,30,14.1,22.6,8.1,0
274,ლენტეხი,1955,10,1,12.4,17.6,8.8,0
275,ლენტეხი,1955,10,2,12.9,20.6,8.3,0
276,ლენტეხი,1955,10,3,13,21.3,8.8,0
277,ლენტეხი,1955,10,4,13.9,24.5,9,0
278,ლენტეხი,1955,10,5,16,25.6,11.6,0.5
279,ლენტეხი,1955,10,6,13.2,16.6,9.3,35.7
280,ლენტეხი,1955,10,7,11.8,15.1,10.3,18.5
281,ლენტეხი,1955,10,8,13,19.5,9.8,0.7
282,ლენტეხი,1955,10,9,12.8,21.4,6.1,0
283,ლენტეხი,1955,10,10,12.7,20.6,7.6,1.9
284,ლენტეხი,1955,10,11,12.5,20.1,8.2,0
285,ლენტეხი,1955,10,12,10.8,20.1,3.8,0
286,ლენტეხი,1955,10,13,10.6,22.1,3.3,0
287,ლენტეხი,1955,10,14,10.7,21.7,3.3,0
288,ლენტეხი,1955,10,15,11.3,22.6,4.3,0
289,ლენტეხი,1955,10,16,10.8,21,5.2,0
290,ლენტეხი,1955,10,17,13,21.2,7.4,1.1
291,ლენტეხი,1955,10,18,12.6,19.9,10.3,0.8
292,ლენტეხი,1955,10,19,11,21.8,5.3,0
293,ლენტეხი,1955,10,20,10.6,20.6,4.3,0
294,ლენტეხი,1955,10,21,11.3,18.7,6.7,0
295,ლენტეხი,1955,10,22,11.9,20.1,7.8,0
296,ლენტეხი,1955,10,23,11.1,18.3,5.7,0
297,ლენტეხი,1955,10,24,10.4,16.9,4.6,0
298,ლენტეხი,1955,10,25,11.4,19.6,5.7,0
299,ლენტეხი,1955,10,26,10.8,21.6,4.8,0
300,ლენტეხი,1955,10,27,11,21.6,4.6,0
301,ლენტეხი,1955,10,28,12.4,23,7.3,0
302,ლენტეხი,1955,10,29,13.5,19.1,10.6,1.5
303,ლენტეხი,1955,10,30,11.8,16.9,9.7,10.3
304,ლენტეხი,1955,10,31,10.5,19.1,4.3,0
305,ლენტეხი,1955,11,1,10.6,18.7,6.4,0
306,ლენტეხი,1955,11,2,9.5,17.9,3.9,0
307,ლენტეხი,1955,11,3,10,12.6,8.2,13.6
308,ლენტეხი,1955,11,4,11.1,18.3,8.4,0
309,ლენტეხი,1955,11,5,8.6,18.1,3.3,0
310,ლენტეხი,1955,11,6,9.7,17.4,3.4,0
311,ლენტეხი,1955,11,7,11,15.2,7.9,3.3
312,ლენტეხი,1955,11,8,10,16.3,6.4,0
313,ლენტეხი,1955,11,9,7.2,12.3,3.3,0.05
314,ლენტეხი,1955,11,10,8,10.6,6.9,1.2
315,ლენტეხი,1955,11,11,7.2,11.8,4.4,0
316,ლენტეხი,1955,11,12,4.2,12.6,-0.9,0
317,ლენტეხი,1955,11,13,5,11.6,0.4,0
318,ლენტეხი,1955,11,14,5.1,8.6,2.9,0
319,ლენტეხი,1955,11,15,4.8,11.1,-1.6,0
320,ლენტეხი,1955,11,16,6,17.1,0.9,0.05
321,ლენტეხი,1955,11,17,10.2,15.6,7.4,0
322,ლენტეხი,1955,11,18,11,15.3,8.1,0.05
323,ლენტეხი,1955,11,19,11.2,17.1,6.9,0
324,ლენტეხი,1955,11,20,6.4,13.6,3.4,22.5
325,ლენტეხი,1955,11,21,4.9,7.2,2.9,5.4
326,ლენტეხი,1955,11,22,1.4,6.1,0.1,51.8
327,ლენტეხი,1955,11,23,1.2,4.5,0.2,4.6
328,ლენტეხი,1955,11,24,1.8,3.4,0.4,7.2
329,ლენტეხი,1955,11,25,0.5,4.3,-2.7,0
330,ლენტეხი,1955,11,26,0.9,4.5,-1,23.5
331,ლენტეხი,1955,11,27,2.4,3.5,1.1,54.7
332,ლენტეხი,1955,11,28,3.3,5.4,2.4,7.2
333,ლენტეხი,1955,11,29,3.4,6.3,1.5,1.4
334,ლენტეხი,1955,11,30,2.1,4.1,-1.1,0.05
335,ლენტეხი,1955,12,1,-5.2,-1,-6.9,0
336,ლენტეხი,1955,12,2,-5,1,-9.6,0
337,ლენტეხი,1955,12,3,-3.4,1.1,-7,0
338,ლენტეხი,1955,12,4,-3.8,0.4,-7.7,0
339,ლენტეხი,1955,12,5,-3.8,0.7,-7.2,0
340,ლენტეხი,1955,12,6,-1.4,0.5,-3.1,5
341,ლენტეხი,1955,12,7,0.2,3,-1.1,11.2
342,ლენტეხი,1955,12,8,-2.5,1.6,-6.9,0
343,ლენტეხი,1955,12,9,0.5,2.5,-0.6,25.7
344,ლენტეხი,1955,12,10,-0.4,2,-1.6,19
345,ლენტეხი,1955,12,11,-0.8,1.6,-3.7,3.7
346,ლენტეხი,1955,12,12,1.4,4.1,-0.6,36.8
347,ლენტეხი,1955,12,13,0.5,1.9,-0.3,54.8
348,ლენტეხი,1955,12,14,-0.8,0.5,-2.6,14.3
349,ლენტეხი,1955,12,15,-2.9,-1.8,-4.6,0.05
350,ლენტეხი,1955,12,16,-8.8,-4.5,-13,0
351,ლენტეხი,1955,12,17,-3.8,1.2,-8.4,2.9
352,ლენტეხი,1955,12,18,0.9,2.8,-0.3,5.4
353,ლენტეხი,1955,12,19,1,2.6,-0.1,7.9
354,ლენტეხი,1955,12,20,0.6,1.6,-3.9,1.5
355,ლენტეხი,1955,12,21,1,2.1,0.1,20.1
356,ლენტეხი,1955,12,22,2,5.7,0.4,3.1
357,ლენტეხი,1955,12,23,2.4,7.7,0.2,0
358,ლენტეხი,1955,12,24,1.8,5,-0.2,5.8
359,ლენტეხი,1955,12,25,1.4,5,-1.6,0
360,ლენტეხი,1955,12,26,2.2,3.6,1.3,5.4
361,ლენტეხი,1955,12,27,2.6,6.1,0.9,0
362,ლენტეხი,1955,12,28,2.4,5,0.9,0
363,ლენტეხი,1955,12,29,1.8,3.5,0.4,6.4
364,ლენტეხი,1955,12,30,1.5,3.5,0.2,0.05
365,ლენტეხი,1955,12,31,0.1,3,-2.1,0
366,ლენტეხი,1956,1,1,-1,2,-3.1,0
367,ლენტეხი,1956,1,2,-0.8,3.5,-4.1,0
368,ლენტეხი,1956,1,3,-1,3.6,-4.6,0
369,ლენტეხი,1956,1,4,0.4,6.1,-3.6,0
370,ლენტეხი,1956,1,5,0.6,2.7,-1.6,0
371,ლენტეხი,1956,1,6,-1.8,2.5,-5.1,0
372,ლენტეხი,1956,1,7,-2.4,2,-5.8,0
373,ლენტეხი,1956,1,8,-3.3,1.9,-6.9,0
374,ლენტეხი,1956,1,9,-0.5,3.5,-4.6,1.5
375,ლენტეხი,1956,1,10,0.8,2,-0.7,8.4
376,ლენტეხი,1956,1,11,0.5,2.5,-0.6,0
377,ლენტეხი,1956,1,12,-1.9,1.6,-4.1,0
378,ლენტეხი,1956,1,13,-4,0,-6.8,0
379,ლენტეხი,1956,1,14,-6.5,-2,-10.1,0
380,ლენტეხი,1956,1,15,-6,-1,-11.1,0
381,ლენტეხი,1956,1,16,-6.4,-2,-10.4,0
382,ლენტეხი,1956,1,17,-3.4,2.6,-7.6,0
383,ლენტეხი,1956,1,18,-2.6,2.5,-6.4,0
384,ლენტეხი,1956,1,19,-4.2,2,-8.6,0
385,ლენტეხი,1956,1,20,0.6,2.4,-3,1.7
386,ლენტეხი,1956,1,21,1.8,6.7,-0.7,8.6
387,ლენტეხი,1956,1,22,1,3.2,-2.7,3.4
388,ლენტეხი,1956,1,23,2.5,6.1,0.4,1.2
389,ლენტეხი,1956,1,24,-0.1,3.9,-3.7,0
390,ლენტეხი,1956,1,25,2.1,6.6,0.1,0
391,ლენტეხი,1956,1,26,1.1,6.6,-4,0
392,ლენტეხი,1956,1,27,1,6.6,-4.1,0
393,ლენტეხი,1956,1,28,2.9,5,1.4,4.5
394,ლენტეხი,1956,1,29,0.6,2.5,-0.6,21.1
395,ლენტეხი,1956,1,30,-1.8,1,-4.6,18.8
396,ლენტეხი,1956,1,31,-5.8,-3.5,-7.9,0
397,ლენტეხი,1956,2,1,-7.6,-5,-10.7,0
398,ლენტეხი,1956,2,2,-4,-2,-5.8,36.8
399,ლენტეხი,1956,2,3,-0.1,1.5,-2.4,44
400,ლენტეხი,1956,2,4,0.4,1,-0.6,38.8
401,ლენტეხი,1956,2,5,-1,2,-1.7,19.2
402,ლენტეხი,1956,2,6,-1.1,1,-2.1,7.8
403,ლენტეხი,1956,2,7,-1.2,0.5,-2,21.3
404,ლენტეხი,1956,2,8,-2.8,0,-5.9,4.4
405,ლენტეხი,1956,2,9,-0.8,0.6,-2.9,42
406,ლენტეხი,1956,2,10,-0.2,1.5,-1.7,5.7
407,ლენტეხი,1956,2,11,-2.1,1.5,-4.4,0
408,ლენტეხი,1956,2,12,-5.2,1.6,-12.1,0
409,ლენტეხი,1956,2,13,-0.5,6.8,-5.1,0
410,ლენტეხი,1956,2,14,0.4,7.6,-4.1,0
411,ლენტეხი,1956,2,15,1.6,5.8,-2,0
412,ლენტეხი,1956,2,16,2.4,5.6,0.4,3.9
413,ლენტეხი,1956,2,17,2,8.3,-1.4,4.7
414,ლენტეხი,1956,2,18,1.3,6,-2.5,0
415,ლენტეხი,1956,2,19,1.9,8.4,-2.9,0
416,ლენტეხი,1956,2,20,0.4,3.6,-2.1,1.3
417,ლენტეხი,1956,2,21,1.1,3.2,-0.1,9.8
418,ლენტეხი,1956,2,22,0.7,3.8,-0.4,12.6
419,ლენტეხი,1956,2,23,1.1,4.5,-1.1,2.2
420,ლენტეხი,1956,2,24,0.8,3.2,-0.6,0.9
421,ლენტეხი,1956,2,25,0,3,-3.4,0
422,ლენტეხი,1956,2,26,-0.5,4,-3.1,0
423,ლენტეხი,1956,2,27,-1.4,4,-5.3,1.6
424,ლენტეხი,1956,2,28,0.9,4.5,-1.9,9.9
425,ლენტეხი,1956,2,29,0,2,-1.5,2.1
426,ლენტეხი,1956,3,1,0.1,5,-2.5,0
427,ლენტეხი,1956,3,2,-2.4,6.7,-8.1,0
428,ლენტეხი,1956,3,3,-1,5,-6.1,0
429,ლენტეხი,1956,3,4,0.9,2.2,-0.1,29.6
430,ლენტეხი,1956,3,5,1.6,4.5,0.1,0
431,ლენტეხი,1956,3,6,1.6,3.6,0.2,8.3
432,ლენტეხი,1956,3,7,4.5,10.1,1.9,2.5
433,ლენტეხი,1956,3,8,0.5,3.2,-0.6,46.9
434,ლენტეხი,1956,3,9,0.7,6.1,-1.6,8.5
435,ლენტეხი,1956,3,10,0.8,9.9,-6.6,0
436,ლენტეხი,1956,3,11,4.3,13.6,-1.1,0
437,ლენტეხი,1956,3,12,1.8,4.7,-0.6,9.6
438,ლენტეხი,1956,3,13,1.6,6.6,-1.6,2
439,ლენტეხი,1956,3,14,2.3,11.1,-2.4,0
440,ლენტეხი,1956,3,15,3.2,10.5,-1.1,0
441,ლენტეხი,1956,3,16,4.8,10.7,0.7,6.5
