ID,Station,year,month,day,T_mean,T_max,T_min,Prec(mm)
1,მამისონის_უღელტეხილი,1957,1,1,-17.8,-15.7,-18.7,0
2,მამისონის_უღელტეხილი,1957,1,2,-18,-15.9,-18.9,0
3,მამისონის_უღელტეხილი,1957,1,3,-19.4,-10.6,-20.5,0
4,მამისონის_უღელტეხილი,1957,1,4,-21.2,-16.9,-22.9,0
5,მამისონის_უღელტეხილი,1957,1,5,-19,-16.1,-23.7,0.3
6,მამისონის_უღელტეხილი,1957,1,6,-15.6,-12.5,-17.3,0.3
7,მამისონის_უღელტეხილი,1957,1,7,-15.4,-10.7,-17.5,0
8,მამისონის_უღელტეხილი,1957,1,8,-14.9,-11,-18.5,0
9,მამისონის_უღელტეხილი,1957,1,9,-15.2,-12.6,-17.3,0
10,მამისონის_უღელტეხილი,1957,1,10,-16.4,-13.9,-18.4,3.5
11,მამისონის_უღელტეხილი,1957,1,11,-10.2,-7,-15.1,0
12,მამისონის_უღელტეხილი,1957,1,12,-14.6,-11,-16.4,0.2
13,მამისონის_უღელტეხილი,1957,1,13,-14.4,-11.5,-18.3,1.6
14,მამისონის_უღელტეხილი,1957,1,14,-10.3,-8.8,-14.1,1.6
15,მამისონის_უღელტეხილი,1957,1,15,-10,-8.9,-11,3
16,მამისონის_უღელტეხილი,1957,1,16,-9.8,-8.7,-10.8,2.7
17,მამისონის_უღელტეხილი,1957,1,17,-12,-9.2,-15.1,3
18,მამისონის_უღელტეხილი,1957,1,18,-15.1,-13.1,-17.3,3
19,მამისონის_უღელტეხილი,1957,1,19,-19.7,-16.3,-22.2,3
20,მამისონის_უღელტეხილი,1957,1,20,-20,-17.2,-21.8,0
21,მამისონის_უღელტეხილი,1957,1,21,-20.2,-17.8,-21.7,1.9
22,მამისონის_უღელტეხილი,1957,1,22,-11.9,-6.8,-21.6,13.7
23,მამისონის_უღელტეხილი,1957,1,23,-8.1,-4.9,-9.1,11.5
24,მამისონის_უღელტეხილი,1957,1,24,-6.6,-3,-8.9,0
25,მამისონის_უღელტეხილი,1957,1,25,-7,-4.4,-9.1,0.1
26,მამისონის_უღელტეხილი,1957,1,26,-9.3,-8,-10.3,2.3
27,მამისონის_უღელტეხილი,1957,1,27,-10.5,-8.2,-11.6,0.9
28,მამისონის_უღელტეხილი,1957,1,28,-12.2,-10.5,-13.5,2.4
29,მამისონის_უღელტეხილი,1957,1,29,-14.3,-8.7,-16.5,0.1
30,მამისონის_უღელტეხილი,1957,1,30,-14.5,-12,-16.4,0.7
31,მამისონის_უღელტეხილი,1957,1,31,-12.9,-10.5,-14.6,3.4
32,მამისონის_უღელტეხილი,1957,2,1,-12.8,-9.7,-13.8,2.7
33,მამისონის_უღელტეხილი,1957,2,2,-13,-10.1,-15.1,1.6
34,მამისონის_უღელტეხილი,1957,2,3,-14.1,-12.6,-15.1,0.05
35,მამისონის_უღელტეხილი,1957,2,4,-15.8,-13.6,-17.3,4.1
36,მამისონის_უღელტეხილი,1957,2,5,-18.2,-15.4,-20.7,5.8
37,მამისონის_უღელტეხილი,1957,2,6,-16.6,-13.5,-18.1,1.2
38,მამისონის_უღელტეხილი,1957,2,7,-8.4,-1.5,-17.3,0.3
39,მამისონის_უღელტეხილი,1957,2,8,-6.8,-4.5,-9.5,0
40,მამისონის_უღელტეხილი,1957,2,9,-8.8,-7.2,-11.1,0
41,მამისონის_უღელტეხილი,1957,2,10,-7,-5,-8.6,0
42,მამისონის_უღელტეხილი,1957,2,11,-10.2,-6.2,-11.4,0.5
43,მამისონის_უღელტეხილი,1957,2,12,-12,-10,-13.5,0
44,მამისონის_უღელტეხილი,1957,2,13,-9.9,-7,-12.6,1
45,მამისონის_უღელტეხილი,1957,2,14,-9.8,-7.5,-10.9,0.6
46,მამისონის_უღელტეხილი,1957,2,15,-11,-7.4,-13.6,0.7
47,მამისონის_უღელტეხილი,1957,2,16,-9,-3.2,-10.7,0
48,მამისონის_უღელტეხილი,1957,2,17,-6.5,-4,-9.5,0
49,მამისონის_უღელტეხილი,1957,2,18,-4.2,2.5,-7.2,0
50,მამისონის_უღელტეხილი,1957,2,19,-4.4,2.7,-6.3,0
51,მამისონის_უღელტეხილი,1957,2,20,-6.1,-3,-7.5,0
52,მამისონის_უღელტეხილი,1957,2,21,-8.5,-6.4,-11.6,0
53,მამისონის_უღელტეხილი,1957,2,22,-7.3,-5.6,-9.5,0
54,მამისონის_უღელტეხილი,1957,2,23,-6.5,-3,-8.6,1.2
55,მამისონის_უღელტეხილი,1957,2,24,-8.2,-6.5,-10.6,10.2
56,მამისონის_უღელტეხილი,1957,2,25,-5.9,-3,-8.6,12.3
57,მამისონის_უღელტეხილი,1957,2,26,-5,-2.7,-9.1,26.5
58,მამისონის_უღელტეხილი,1957,2,27,-7.6,-5.4,-9.5,0.1
59,მამისონის_უღელტეხილი,1957,2,28,-12.4,-7.9,-13.9,5.7
60,მამისონის_უღელტეხილი,1957,3,1,-11.6,-6,-16.1,0.2
61,მამისონის_უღელტეხილი,1957,3,2,-4.4,-2.8,-8,15.5
62,მამისონის_უღელტეხილი,1957,3,3,-3.2,-1.5,-3.9,12.2
63,მამისონის_უღელტეხილი,1957,3,4,-3.2,-1.2,-4.5,22.2
64,მამისონის_უღელტეხილი,1957,3,5,-4.3,-2.6,-5.3,10.9
65,მამისონის_უღელტეხილი,1957,3,6,-6,-2.9,-7.6,12.2
66,მამისონის_უღელტეხილი,1957,3,7,-11.7,-5.5,-15.2,6.3
67,მამისონის_უღელტეხილი,1957,3,8,-15.4,-12.9,-17.2,3
68,მამისონის_უღელტეხილი,1957,3,9,-11.3,-10,-15.5,2.7
69,მამისონის_უღელტეხილი,1957,3,10,-11.4,-9.5,-12.6,2.1
70,მამისონის_უღელტეხილი,1957,3,11,-13,-9.9,-15.5,0.2
71,მამისონის_უღელტეხილი,1957,3,12,-11.5,-5.1,-14.1,1.6
72,მამისონის_უღელტეხილი,1957,3,13,-12.6,-9.3,-14.3,0.8
73,მამისონის_უღელტეხილი,1957,3,14,-11.8,-9.5,-15.2,0.3
74,მამისონის_უღელტეხილი,1957,3,15,-13.2,-10.9,-14.8,1.1
75,მამისონის_უღელტეხილი,1957,3,16,-11,-8.5,-14.6,0.5
76,მამისონის_უღელტეხილი,1957,3,17,-9.6,-7.6,-13.1,1.5
77,მამისონის_უღელტეხილი,1957,3,18,-15.1,-12.2,-17.7,0.1
78,მამისონის_უღელტეხილი,1957,3,19,-6.6,-4.4,-13.3,1.9
79,მამისონის_უღელტეხილი,1957,3,20,-6.8,-5.5,-7.8,0.6
80,მამისონის_უღელტეხილი,1957,3,21,-6.4,-4.2,-10.5,3.8
81,მამისონის_უღელტეხილი,1957,3,22,-6.4,-2,-9.1,0
82,მამისონის_უღელტეხილი,1957,3,23,-2.9,-0.2,-5.4,0
83,მამისონის_უღელტეხილი,1957,3,24,-2.9,0.2,-4.5,0.3
84,მამისონის_უღელტეხილი,1957,3,25,-8.3,-3.5,-11.2,2.4
85,მამისონის_უღელტეხილი,1957,3,26,-17.2,-9.5,-19.1,2.2
86,მამისონის_უღელტეხილი,1957,3,27,-17.9,-13.1,-20.1,1.7
87,მამისონის_უღელტეხილი,1957,3,28,-18.3,-11,-20.7,1.5
88,მამისონის_უღელტეხილი,1957,3,29,-16.4,-9.6,-21.1,0
89,მამისონის_უღელტეხილი,1957,3,30,-8.6,-2,-14.6,0
90,მამისონის_უღელტეხილი,1957,3,31,-9,-5.8,-12,0.7
91,მამისონის_უღელტეხილი,1957,4,1,-9.4,-4.3,-13,0.8
92,მამისონის_უღელტეხილი,1957,4,2,-9,-4.6,-10.7,3.6
93,მამისონის_უღელტეხილი,1957,4,3,-8.7,-4.6,-11,3.4
94,მამისონის_უღელტეხილი,1957,4,4,-8,-2.4,-10.6,0.9
95,მამისონის_უღელტეხილი,1957,4,5,-9,-2.2,-11.5,5.4
96,მამისონის_უღელტეხილი,1957,4,6,-9.7,-6.4,-13.7,0.8
97,მამისონის_უღელტეხილი,1957,4,7,-5.7,1.5,-9.1,0
98,მამისონის_უღელტეხილი,1957,4,8,-5.6,-4.1,-7.8,0.2
99,მამისონის_უღელტეხილი,1957,4,9,-5.4,-4,-7.7,2.1
100,მამისონის_უღელტეხილი,1957,4,10,-5.4,-1.8,-9.3,1.1
101,მამისონის_უღელტეხილი,1957,4,11,-4.2,-1.3,-6.3,0.5
102,მამისონის_უღელტეხილი,1957,4,12,0.5,3.2,-4,0
103,მამისონის_უღელტეხილი,1957,4,13,1.8,4.5,-1.5,0.4
104,მამისონის_უღელტეხილი,1957,4,14,2.4,7.9,-2.3,0
105,მამისონის_უღელტეხილი,1957,4,15,3.1,8.2,1.3,0
106,მამისონის_უღელტეხილი,1957,4,16,6.2,11.2,3.4,0
107,მამისონის_უღელტეხილი,1957,4,17,6.7,12.5,3.9,0
108,მამისონის_უღელტეხილი,1957,4,18,6.5,10.8,4.3,0
109,მამისონის_უღელტეხილი,1957,4,19,3.3,9.5,0.6,0.2
110,მამისონის_უღელტეხილი,1957,4,20,1.2,4.5,-1.5,0.8
111,მამისონის_უღელტეხილი,1957,4,21,0.6,2,-1.6,7
112,მამისონის_უღელტეხილი,1957,4,22,0.3,2,-1.6,0
113,მამისონის_უღელტეხილი,1957,4,23,-0.5,2.8,-3,0
114,მამისონის_უღელტეხილი,1957,4,24,0.9,5.4,-3,0
115,მამისონის_უღელტეხილი,1957,4,25,0.3,5.5,-1.8,0
116,მამისონის_უღელტეხილი,1957,4,26,-0.6,3.8,-4.5,0
117,მამისონის_უღელტეხილი,1957,4,27,-0.3,5,-4.7,0.1
118,მამისონის_უღელტეხილი,1957,4,28,-1.2,5.4,-3.5,3.9
119,მამისონის_უღელტეხილი,1957,4,29,-1.2,2.5,-4,0.8
120,მამისონის_უღელტეხილი,1957,4,30,-0.4,4.8,-3,0
121,მამისონის_უღელტეხილი,1957,5,1,-0.8,1.2,-2.6,1
122,მამისონის_უღელტეხილი,1957,5,2,-1.6,1.5,-4,0.9
123,მამისონის_უღელტეხილი,1957,5,3,-0.4,4,-3.8,2.7
124,მამისონის_უღელტეხილი,1957,5,4,-0.6,4.5,-2,4.2
125,მამისონის_უღელტეხილი,1957,5,5,-1.2,1.9,-3.2,0.2
126,მამისონის_უღელტეხილი,1957,5,6,0.7,3.5,-0.6,4.5
127,მამისონის_უღელტეხილი,1957,5,7,0.4,3.7,-2,21.1
128,მამისონის_უღელტეხილი,1957,5,8,0.3,1.4,-1.8,7.4
129,მამისონის_უღელტეხილი,1957,5,9,1.7,7.6,-1.7,0.1
130,მამისონის_უღელტეხილი,1957,5,10,0.7,5,-1.6,16.4
131,მამისონის_უღელტეხილი,1957,5,11,2,6.6,-1,0.9
132,მამისონის_უღელტეხილი,1957,5,12,2.5,4.9,-0.7,5.2
133,მამისონის_უღელტეხილი,1957,5,13,3.6,5.6,-1.3,0
134,მამისონის_უღელტეხილი,1957,5,14,4,9.5,0.5,0
135,მამისონის_უღელტეხილი,1957,5,15,2.3,8.1,0,0
136,მამისონის_უღელტეხილი,1957,5,16,2.1,5.7,0,0.2
137,მამისონის_უღელტეხილი,1957,5,17,1.5,6.5,-0.2,1.2
138,მამისონის_უღელტეხილი,1957,5,18,1.4,6,-1,2
139,მამისონის_უღელტეხილი,1957,5,19,2,6.5,-0.6,7.7
140,მამისონის_უღელტეხილი,1957,5,20,1.4,5.2,-0.9,0.7
141,მამისონის_უღელტეხილი,1957,5,21,3,6.1,0,0
142,მამისონის_უღელტეხილი,1957,5,22,3.5,8.1,-1.5,0
143,მამისონის_უღელტეხილი,1957,5,23,2.8,8.7,0.3,0
144,მამისონის_უღელტეხილი,1957,5,24,4,10.5,-0.2,0.2
145,მამისონის_უღელტეხილი,1957,5,25,2.4,6.5,0,2.9
146,მამისონის_უღელტეხილი,1957,5,26,2.6,8.7,-0.8,9.8
147,მამისონის_უღელტეხილი,1957,5,27,1,2.8,-0.6,7.4
148,მამისონის_უღელტეხილი,1957,5,28,2.1,5,0.6,7.5
149,მამისონის_უღელტეხილი,1957,5,29,3.7,8,1.6,0.8
150,მამისონის_უღელტეხილი,1957,5,30,5,9.5,2.2,0
151,მამისონის_უღელტეხილი,1957,5,31,2.4,6.1,0.8,6.2
152,მამისონის_უღელტეხილი,1957,6,1,0.6,5,-1.2,3.3
153,მამისონის_უღელტეხილი,1957,6,2,3,6.2,-0.9,0.1
154,მამისონის_უღელტეხილი,1957,6,3,0.4,4,-1.2,4.9
155,მამისონის_უღელტეხილი,1957,6,4,-1.5,2.5,-2.7,5.9
156,მამისონის_უღელტეხილი,1957,6,5,0.4,6.9,-5,0
157,მამისონის_უღელტეხილი,1957,6,6,3.3,9.6,-0.9,0
158,მამისონის_უღელტეხილი,1957,6,7,5.4,10.4,2.8,0
159,მამისონის_უღელტეხილი,1957,6,8,4.4,10.6,-0.2,1.5
160,მამისონის_უღელტეხილი,1957,6,9,4.4,10,1.2,0.9
161,მამისონის_უღელტეხილი,1957,6,10,4,10.3,0.4,6.2
162,მამისონის_უღელტეხილი,1957,6,11,4.5,9.5,1.3,0
163,მამისონის_უღელტეხილი,1957,6,12,5.1,10.8,1.2,0.1
164,მამისონის_უღელტეხილი,1957,6,13,4.6,10,1.9,0.6
165,მამისონის_უღელტეხილი,1957,6,14,4.4,9.2,2.7,5
166,მამისონის_უღელტეხილი,1957,6,15,4.2,7.7,1.6,14.7
167,მამისონის_უღელტეხილი,1957,6,16,3.1,4.6,0,9
168,მამისონის_უღელტეხილი,1957,6,17,3.2,5.2,0,6.5
169,მამისონის_უღელტეხილი,1957,6,18,3.6,7.8,1,0
170,მამისონის_უღელტეხილი,1957,6,19,3.5,8.9,-0.5,0
171,მამისონის_უღელტეხილი,1957,6,20,5.6,10.4,1,0
172,მამისონის_უღელტეხილი,1957,6,21,6.5,10.2,2.7,0
173,მამისონის_უღელტეხილი,1957,6,22,7.1,11.6,3.8,0
174,მამისონის_უღელტეხილი,1957,6,23,6,10.9,2.9,0.3
175,მამისონის_უღელტეხილი,1957,6,24,6.1,10.6,3,0
176,მამისონის_უღელტეხილი,1957,6,25,7.2,10,2.4,0
177,მამისონის_უღელტეხილი,1957,6,26,7.2,9.7,1.6,0
178,მამისონის_უღელტეხილი,1957,6,27,8,12,3.9,0
179,მამისონის_უღელტეხილი,1957,6,28,9.4,14.2,5.7,0
180,მამისონის_უღელტეხილი,1957,6,29,9.7,16,6.6,0.4
181,მამისონის_უღელტეხილი,1957,6,30,7.9,13.2,4.8,0.6
182,მამისონის_უღელტეხილი,1957,7,1,7.2,13.2,4.6,0.5
183,მამისონის_უღელტეხილი,1957,7,2,3.5,7.4,-0.1,20.7
184,მამისონის_უღელტეხილი,1957,7,3,-1.3,2.7,-2.5,185
185,მამისონის_უღელტეხილი,1957,7,4,-0.1,5.1,-4.9,0
186,მამისონის_უღელტეხილი,1957,7,5,5.6,10.3,0.5,0
187,მამისონის_უღელტეხილი,1957,7,6,7.6,12,3.5,0
188,მამისონის_უღელტეხილი,1957,7,7,6.5,11.4,4.7,3.7
189,მამისონის_უღელტეხილი,1957,7,8,3.8,5.7,2.7,19.5
190,მამისონის_უღელტეხილი,1957,7,9,2.9,4,1.6,5.8
191,მამისონის_უღელტეხილი,1957,7,10,6,10.3,0.5,0
192,მამისონის_უღელტეხილი,1957,7,11,6.8,13,3.7,5.3
193,მამისონის_უღელტეხილი,1957,7,12,5.4,8.5,2.6,12.9
194,მამისონის_უღელტეხილი,1957,7,13,4.7,9.6,1.6,9
195,მამისონის_უღელტეხილი,1957,7,14,5.6,9.7,3.1,0
196,მამისონის_უღელტეხილი,1957,7,15,4.4,7.7,2.8,1.2
197,მამისონის_უღელტეხილი,1957,7,16,4.5,7.5,2.9,1.8
198,მამისონის_უღელტეხილი,1957,7,17,6.6,10.7,2.4,0
199,მამისონის_უღელტეხილი,1957,7,18,9.4,13.6,5.3,0
200,მამისონის_უღელტეხილი,1957,7,19,8.7,12,5.6,0.8
201,მამისონის_უღელტეხილი,1957,7,20,8,11.8,5,0.5
202,მამისონის_უღელტეხილი,1957,7,21,9.4,14,5.3,0
203,მამისონის_უღელტეხილი,1957,7,22,8.4,14.9,4.1,8.9
204,მამისონის_უღელტეხილი,1957,7,23,10.5,15.5,4.3,0
205,მამისონის_უღელტეხილი,1957,7,24,12.6,16.4,9,0
206,მამისონის_უღელტეხილი,1957,7,25,9.8,13,6.4,7.3
207,მამისონის_უღელტეხილი,1957,7,26,8.7,11.8,5.7,0
208,მამისონის_უღელტეხილი,1957,7,27,9.4,14.4,5.6,0
209,მამისონის_უღელტეხილი,1957,7,28,10.8,15.4,7,0
210,მამისონის_უღელტეხილი,1957,7,29,14.2,18,8.7,0
211,მამისონის_უღელტეხილი,1957,7,30,15.5,20,12,0
212,მამისონის_უღელტეხილი,1957,7,31,16.1,20,12.2,0
213,მამისონის_უღელტეხილი,1957,8,1,14.8,19.6,11,0
214,მამისონის_უღელტეხილი,1957,8,2,11.5,15.8,8.9,0
215,მამისონის_უღელტეხილი,1957,8,3,11.3,16,6.5,0
216,მამისონის_უღელტეხილი,1957,8,4,14.4,18.4,10.2,0
217,მამისონის_უღელტეხილი,1957,8,5,14.6,18.7,10,0
218,მამისონის_უღელტეხილი,1957,8,6,12.6,15,7.2,6.4
219,მამისონის_უღელტეხილი,1957,8,7,6.1,10.8,4.2,14.6
220,მამისონის_უღელტეხილი,1957,8,8,3.2,6.1,1.4,0.2
221,მამისონის_უღელტეხილი,1957,8,9,5.4,9.4,2.2,0
222,მამისონის_უღელტეხილი,1957,8,10,5.6,10.8,2.4,0
223,მამისონის_უღელტეხილი,1957,8,11,8.9,12.7,5.2,0
224,მამისონის_უღელტეხილი,1957,8,12,8.7,14.6,5.6,0
225,მამისონის_უღელტეხილი,1957,8,13,6.3,10.4,4.9,0
226,მამისონის_უღელტეხილი,1957,8,14,5,9.3,2.9,8.6
227,მამისონის_უღელტეხილი,1957,8,15,6.3,11.5,2.8,4.3
228,მამისონის_უღელტეხილი,1957,8,16,9.1,14,4.6,0.4
229,მამისონის_უღელტეხილი,1957,8,17,10.1,15.2,5.6,0
230,მამისონის_უღელტეხილი,1957,8,18,10.9,16.2,5.5,0
231,მამისონის_უღელტეხილი,1957,8,19,9.4,14,6.1,15.1
232,მამისონის_უღელტეხილი,1957,8,20,8.8,13.9,5.6,0
233,მამისონის_უღელტეხილი,1957,8,21,9.2,15,5.7,0.4
234,მამისონის_უღელტეხილი,1957,8,22,10.3,16.9,5.3,0
235,მამისონის_უღელტეხილი,1957,8,23,10.6,16.7,6,0
236,მამისონის_უღელტეხილი,1957,8,24,7.8,13.2,6.1,0.4
237,მამისონის_უღელტეხილი,1957,8,25,7.8,12.5,3.6,0
238,მამისონის_უღელტეხილი,1957,8,26,6.8,11.6,4.6,1.5
239,მამისონის_უღელტეხილი,1957,8,27,6.6,12,3.9,1.9
240,მამისონის_უღელტეხილი,1957,8,28,6.8,10.3,2.5,8.6
241,მამისონის_უღელტეხილი,1957,8,29,7.5,12.7,3.6,0
242,მამისონის_უღელტეხილი,1957,8,30,9.4,14.5,3.7,0
243,მამისონის_უღელტეხილი,1957,8,31,9.9,16,6.6,1
244,მამისონის_უღელტეხილი,1957,9,1,7.3,13.3,2,1.2
245,მამისონის_უღელტეხილი,1957,9,2,8,14.6,4.6,0
246,მამისონის_უღელტეხილი,1957,9,3,7.6,13.4,4.9,0.4
247,მამისონის_უღელტეხილი,1957,9,4,9,13.6,5.1,0
248,მამისონის_უღელტეხილი,1957,9,5,9.9,16.4,7.9,0
249,მამისონის_უღელტეხილი,1957,9,6,9.9,14.9,6.1,0
250,მამისონის_უღელტეხილი,1957,9,7,11,16,6.6,0
251,მამისონის_უღელტეხილი,1957,9,8,10.7,15.5,8.4,0
252,მამისონის_უღელტეხილი,1957,9,9,9.1,14.3,5.3,1.3
253,მამისონის_უღელტეხილი,1957,9,10,9,14.9,5.7,0
254,მამისონის_უღელტეხილი,1957,9,11,10.8,16,7.3,0
255,მამისონის_უღელტეხილი,1957,9,12,6.6,10,1.4,2.2
256,მამისონის_უღელტეხილი,1957,9,13,4.4,7.2,1.6,0.6
257,მამისონის_უღელტეხილი,1957,9,14,5.4,10.1,2.6,0
258,მამისონის_უღელტეხილი,1957,9,15,6.8,13,3.6,0
259,მამისონის_უღელტეხილი,1957,9,16,7.8,13.1,4.5,0
260,მამისონის_უღელტეხილი,1957,9,17,9.1,13.6,5.6,0
261,მამისონის_უღელტეხილი,1957,9,18,5.5,11.7,3.5,1.3
262,მამისონის_უღელტეხილი,1957,9,19,6.7,11,2.2,3.6
263,მამისონის_უღელტეხილი,1957,9,20,4.4,7.3,-0.3,6.8
264,მამისონის_უღელტეხილი,1957,9,21,4.9,9.8,1.3,0
265,მამისონის_უღელტეხილი,1957,9,22,6,9.8,3.6,4.6
266,მამისონის_უღელტეხილი,1957,9,23,6.7,10.9,3.9,0
267,მამისონის_უღელტეხილი,1957,9,24,6.4,10.2,4.3,0.05
268,მამისონის_უღელტეხილი,1957,9,25,4.4,6.7,2.6,4.1
269,მამისონის_უღელტეხილი,1957,9,26,4.5,7.8,3.1,0.1
270,მამისონის_უღელტეხილი,1957,9,27,4.2,5.7,2.5,0.7
271,მამისონის_უღელტეხილი,1957,9,28,3.6,6,1.3,0.7
272,მამისონის_უღელტეხილი,1957,9,29,3.1,5.1,1.6,1.5
273,მამისონის_უღელტეხილი,1957,9,30,5,9.4,2.1,2.7
274,მამისონის_უღელტეხილი,1957,10,1,4,7.2,1.6,0.8
275,მამისონის_უღელტეხილი,1957,10,2,5.2,9.5,3.1,0
276,მამისონის_უღელტეხილი,1957,10,3,5.3,10.4,2.7,0
277,მამისონის_უღელტეხილი,1957,10,4,5.2,8,3.1,0
278,მამისონის_უღელტეხილი,1957,10,5,4.3,7.4,2,0
279,მამისონის_უღელტეხილი,1957,10,6,3.2,4.8,1.7,5
280,მამისონის_უღელტეხილი,1957,10,7,1.4,4.2,-0.5,10.6
281,მამისონის_უღელტეხილი,1957,10,8,-3.4,-0.4,-7.5,1.2
282,მამისონის_უღელტეხილი,1957,10,9,-6.4,-2.8,-12.6,2.2
283,მამისონის_უღელტეხილი,1957,10,10,-8.8,-7,-10.7,2.3
284,მამისონის_უღელტეხილი,1957,10,11,-10.4,-7.2,-14.1,2.4
285,მამისონის_უღელტეხილი,1957,10,12,-5.2,0.7,-10.7,0
286,მამისონის_უღელტეხილი,1957,10,13,-0.2,6.6,-4.1,0
287,მამისონის_უღელტეხილი,1957,10,14,0.3,5.5,-5.4,0
288,მამისონის_უღელტეხილი,1957,10,15,1.2,6.3,-0.7,0
289,მამისონის_უღელტეხილი,1957,10,16,-0.8,2.3,-2.6,0
290,მამისონის_უღელტეხილი,1957,10,17,-2.6,-0.2,-3.9,0.4
291,მამისონის_უღელტეხილი,1957,10,18,-3.2,-0.6,-5.9,1.4
292,მამისონის_უღელტეხილი,1957,10,19,0,3.7,-3.8,0
293,მამისონის_უღელტეხილი,1957,10,20,4.8,9.9,1.1,0
294,მამისონის_უღელტეხილი,1957,10,21,6.3,9.5,3.7,0
295,მამისონის_უღელტეხილი,1957,10,22,4.1,7.1,-0.3,6.1
296,მამისონის_უღელტეხილი,1957,10,23,-0.2,2,-1.7,0
297,მამისონის_უღელტეხილი,1957,10,24,0.7,4.1,-1.4,0
298,მამისონის_უღელტეხილი,1957,10,25,1.6,4.5,-0.3,0
299,მამისონის_უღელტეხილი,1957,10,26,-0.6,1.2,-2,0.3
300,მამისონის_უღელტეხილი,1957,10,27,-2,-0.3,-3.5,15.2
301,მამისონის_უღელტეხილი,1957,10,28,-2.5,2.7,-5.1,0
302,მამისონის_უღელტეხილი,1957,10,29,-0.8,4.4,-4,0
303,მამისონის_უღელტეხილი,1957,10,30,2.5,6.5,-0.2,0
304,მამისონის_უღელტეხილი,1957,10,31,3.2,8,1.1,0
305,მამისონის_უღელტეხილი,1957,11,1,2,3.5,-0.4,0
306,მამისონის_უღელტეხილი,1957,11,2,0.7,3,-0.7,3.4
307,მამისონის_უღელტეხილი,1957,11,3,0.1,5.5,-1.8,0
308,მამისონის_უღელტეხილი,1957,11,4,0.1,4.1,-1.6,0
309,მამისონის_უღელტეხილი,1957,11,5,-1,3.7,-2.3,0
310,მამისონის_უღელტეხილი,1957,11,6,-1.7,2.3,-3.9,0
311,მამისონის_უღელტეხილი,1957,11,7,-2.6,0.7,-5.5,0
312,მამისონის_უღელტეხილი,1957,11,8,-1.7,1.4,-3.4,0
313,მამისონის_უღელტეხილი,1957,11,9,-1.7,2.7,-3.7,0
314,მამისონის_უღელტეხილი,1957,11,10,-1.8,1,-3.6,0
315,მამისონის_უღელტეხილი,1957,11,11,-3.4,-1.5,-4.3,0
316,მამისონის_უღელტეხილი,1957,11,12,-1.7,3,-5.4,0.2
317,მამისონის_უღელტეხილი,1957,11,13,-2.4,-0.8,-2.9,4.7
318,მამისონის_უღელტეხილი,1957,11,14,-3.6,-1.9,-5.1,4.4
319,მამისონის_უღელტეხილი,1957,11,15,-6.6,-5,-9.3,1
320,მამისონის_უღელტეხილი,1957,11,16,-10.4,-6.8,-12.8,0
321,მამისონის_უღელტეხილი,1957,11,17,-9.6,-8,-11.1,0
322,მამისონის_უღელტეხილი,1957,11,18,-10.8,-9.2,-13,0.6
323,მამისონის_უღელტეხილი,1957,11,19,-11.3,-9.1,-12.6,0.5
324,მამისონის_უღელტეხილი,1957,11,20,-15,-10.9,-24.4,3.7
325,მამისონის_უღელტეხილი,1957,11,21,-17.6,-14.9,-24.5,6.8
326,მამისონის_უღელტეხილი,1957,11,22,-16.2,-13.5,-18,0.2
327,მამისონის_უღელტეხილი,1957,11,23,-9,-2.3,-15.1,0
328,მამისონის_უღელტეხილი,1957,11,24,-5.8,-3.5,-8.4,0
329,მამისონის_უღელტეხილი,1957,11,25,-8.8,-6.7,-9.8,1.3
330,მამისონის_უღელტეხილი,1957,11,26,-9.1,-8,-10.2,3
331,მამისონის_უღელტეხილი,1957,11,27,-9.4,-8,-10.7,5.2
332,მამისონის_უღელტეხილი,1957,11,28,-8.2,-6.4,-11.5,3.8
333,მამისონის_უღელტეხილი,1957,11,29,-10.2,-7.9,-12.7,4.9
334,მამისონის_უღელტეხილი,1957,11,30,-7.8,-4,-9.7,2.2
335,მამისონის_უღელტეხილი,1957,12,1,-5.5,-0.6,-8.4,0
336,მამისონის_უღელტეხილი,1957,12,2,-3.3,-0.3,-5.7,0
337,მამისონის_უღელტეხილი,1957,12,3,-3.2,-0.6,-5.2,0
338,მამისონის_უღელტეხილი,1957,12,4,-4.2,-1.8,-5.8,2.6
339,მამისონის_უღელტეხილი,1957,12,5,-5.8,-4.7,-6.7,0
340,მამისონის_უღელტეხილი,1957,12,6,-6.3,-5.2,-7.5,0
341,მამისონის_უღელტეხილი,1957,12,7,-7.6,-6,-8.8,0.9
342,მამისონის_უღელტეხილი,1957,12,8,-11.2,-8.4,-13,7.6
343,მამისონის_უღელტეხილი,1957,12,9,-13.4,-11,-14.8,1.8
344,მამისონის_უღელტეხილი,1957,12,10,-11,-8.3,-14.3,0
345,მამისონის_უღელტეხილი,1957,12,11,-6.3,-4.8,-10.5,1.8
346,მამისონის_უღელტეხილი,1957,12,12,-8.7,-6.5,-12.5,1.6
347,მამისონის_უღელტეხილი,1957,12,13,-7.1,-6,-8.6,0.8
348,მამისონის_უღელტეხილი,1957,12,14,-6.1,-2,-7.7,0
349,მამისონის_უღელტეხილი,1957,12,15,-1.6,1,-6.8,2.6
350,მამისონის_უღელტეხილი,1957,12,16,-3.1,-1.5,-5.1,4.2
351,მამისონის_უღელტეხილი,1957,12,17,-6.4,-4.1,-8.6,0.8
352,მამისონის_უღელტეხილი,1957,12,18,-3.3,-1.3,-8.1,1.2
