ID,Station,year,month,day,T_mean,T_max,T_min,Prec(mm)
1,ზუგდიდი,1936,1,1,2.2,11.6,-5,0
2,ზუგდიდი,1936,1,2,4.1,14.3,-2.7,0
3,ზუგდიდი,1936,1,3,3.3,13.4,-3.8,0
4,ზუგდიდი,1936,1,4,6.2,13.6,-3.6,0
5,ზუგდიდი,1936,1,5,6.5,11.8,1.3,0
6,ზუგდიდი,1936,1,6,6.6,10.9,0.2,0
7,ზუგდიდი,1936,1,7,4.4,8.9,1.9,4.3
8,ზუგდიდი,1936,1,8,4.9,7.9,2,0
9,ზუგდიდი,1936,1,9,4.2,12.1,-1.3,0
10,ზუგდიდი,1936,1,10,6.5,10.8,2.1,0
11,ზუგდიდი,1936,1,11,5.6,10.8,1.9,0
12,ზუგდიდი,1936,1,12,7.1,10.2,2.6,0
13,ზუგდიდი,1936,1,13,3.1,6.3,2,33.9
14,ზუგდიდი,1936,1,14,1.6,5.9,0.2,20.5
15,ზუგდიდი,1936,1,15,2.8,6.3,-0.8,0
16,ზუგდიდი,1936,1,16,4,7.5,-0.3,0
17,ზუგდიდი,1936,1,17,4.9,9,0.1,0.3
18,ზუგდიდი,1936,1,18,9.5,15.1,5.7,0
19,ზუგდიდი,1936,1,19,8.1,13.9,3.4,0
20,ზუგდიდი,1936,1,20,7.5,12.4,1.7,0
21,ზუგდიდი,1936,1,21,8.1,12.6,2.7,0
22,ზუგდიდი,1936,1,22,8,15,3.7,0
23,ზუგდიდი,1936,1,23,7.7,15.8,2.4,0
24,ზუგდიდი,1936,1,24,9.2,15.1,3.7,0
25,ზუგდიდი,1936,1,25,3.4,10,1.1,24
26,ზუგდიდი,1936,1,26,3.7,7.8,-0.7,0
27,ზუგდიდი,1936,1,27,7.5,10.4,2.3,0
28,ზუგდიდი,1936,1,28,9.9,15.9,3.7,0
29,ზუგდიდი,1936,1,29,13.3,17.6,10.5,0
30,ზუგდიდი,1936,1,30,11.6,16,8.9,10
31,ზუგდიდი,1936,1,31,6.3,9.2,3.3,6.4
32,ზუგდიდი,1936,2,1,5.6,11.2,1,0
33,ზუგდიდი,1936,2,2,9.5,12.2,4.1,0
34,ზუგდიდი,1936,2,3,9.6,18.1,5,0
35,ზუგდიდი,1936,2,4,11.4,19.4,2.5,0
36,ზუგდიდი,1936,2,5,13.2,19.6,2.5,0
37,ზუგდიდი,1936,2,6,13.5,18.6,4.5,0
38,ზუგდიდი,1936,2,7,12.6,14.1,4,0
39,ზუგდიდი,1936,2,8,10.7,14.6,2.9,8.1
40,ზუგდიდი,1936,2,9,8.4,11.8,6.2,17.4
41,ზუგდიდი,1936,2,10,6.3,8.6,4,5.5
42,ზუგდიდი,1936,2,11,6.6,8.8,3.5,3.9
43,ზუგდიდი,1936,2,12,12,14.2,5,0
44,ზუგდიდი,1936,2,13,3.2,14.7,0.5,16.6
45,ზუგდიდი,1936,2,14,0.5,5,-1.2,11.4
46,ზუგდიდი,1936,2,15,-0.7,0.5,-2.7,16
47,ზუგდიდი,1936,2,16,-1.7,0.5,-4.6,3.9
48,ზუგდიდი,1936,2,17,0.4,4.1,-3.6,0
49,ზუგდიდი,1936,2,18,2,3.5,1,3.7
50,ზუგდიდი,1936,2,19,6.6,10.8,2.2,4.5
51,ზუგდიდი,1936,2,20,5.2,10.6,2,5
52,ზუგდიდი,1936,2,21,12,17.3,2.5,0
53,ზუგდიდი,1936,2,22,8.4,12.8,5.1,0
54,ზუგდიდი,1936,2,23,6.4,10.2,3.7,0
55,ზუგდიდი,1936,2,24,6.4,12.6,1.5,0
56,ზუგდიდი,1936,2,25,9,13.3,4.1,0
57,ზუგდიდი,1936,2,26,7.7,10.2,1.6,0
58,ზუგდიდი,1936,2,27,7.8,12.8,2.2,0
59,ზუგდიდი,1936,2,28,7.4,12.7,2.3,0
60,ზუგდიდი,1936,2,29,7.8,12.6,4.2,0
61,ზუგდიდი,1936,3,1,9,15,3.4,0
62,ზუგდიდი,1936,3,2,10.9,15.9,2.5,0
63,ზუგდიდი,1936,3,3,11,16.7,2.9,0
64,ზუგდიდი,1936,3,4,10,16.7,4.5,0
65,ზუგდიდი,1936,3,5,7.6,16,1.4,0
66,ზუგდიდი,1936,3,6,11.2,17.2,5.2,0
67,ზუგდიდი,1936,3,7,11.2,15.5,2.8,0
68,ზუგდიდი,1936,3,8,10.4,15.7,4.5,0
69,ზუგდიდი,1936,3,9,11,16.8,3.6,0
70,ზუგდიდი,1936,3,10,8,23.5,1.4,0
71,ზუგდიდი,1936,3,11,7.9,13.5,3.4,0
72,ზუგდიდი,1936,3,12,9.3,13.4,2.9,0
73,ზუგდიდი,1936,3,13,9,16.8,1.9,0
74,ზუგდიდი,1936,3,14,13.6,21.1,5.1,3.2
75,ზუგდიდი,1936,3,15,14.7,19.2,10.4,0
76,ზუგდიდი,1936,3,16,11.1,16.6,8.6,0
77,ზუგდიდი,1936,3,17,9.8,16.2,4.6,0
78,ზუგდიდი,1936,3,18,10.8,15.7,4.4,0
79,ზუგდიდი,1936,3,19,10.2,13.5,5.1,4.5
80,ზუგდიდი,1936,3,20,9.4,13,5.2,4
81,ზუგდიდი,1936,3,21,5.3,9.3,4,13.8
82,ზუგდიდი,1936,3,22,5.7,7.9,3.7,0
83,ზუგდიდი,1936,3,23,5.3,9.5,-0.7,0
84,ზუგდიდი,1936,3,24,10.2,15.5,1.2,0
85,ზუგდიდი,1936,3,25,9.4,16.2,0.7,0
86,ზუგდიდი,1936,3,26,11,17.8,0.8,0
87,ზუგდიდი,1936,3,27,15.8,20.8,7.4,0
88,ზუგდიდი,1936,3,28,15.6,24.6,10.1,0
89,ზუგდიდი,1936,3,29,8.2,12.6,5.7,5.8
90,ზუგდიდი,1936,3,30,6.5,14.7,-0.7,0
91,ზუგდიდი,1936,3,31,8.3,11.3,7,0
92,ზუგდიდი,1936,4,1,-99.99,-99.99,-99.99,-99.99
93,ზუგდიდი,1936,4,2,-99.99,-99.99,-99.99,-99.99
94,ზუგდიდი,1936,4,3,-99.99,-99.99,-99.99,-99.99
95,ზუგდიდი,1936,4,4,-99.99,-99.99,-99.99,-99.99
96,ზუგდიდი,1936,4,5,-99.99,-99.99,-99.99,-99.99
97,ზუგდიდი,1936,4,6,-99.99,-99.99,-99.99,-99.99
98,ზუგდიდი,1936,4,7,-99.99,-99.99,-99.99,-99.99
99,ზუგდიდი,1936,4,8,-99.99,-99.99,-99.99,-99.99
100,ზუგდიდი,1936,4,9,-99.99,-99.99,-99.99,-99.99
101,ზუგდიდი,1936,4,10,-99.99,-99.99,-99.99,-99.99
102,ზუგდიდი,1936,4,11,-99.99,-99.99,-99.99,-99.99
103,ზუგდიდი,1936,4,12,-99.99,-99.99,-99.99,-99.99
104,ზუგდიდი,1936,4,13,-99.99,-99.99,-99.99,-99.99
105,ზუგდიდი,1936,4,14,-99.99,-99.99,-99.99,-99.99
106,ზუგდიდი,1936,4,15,-99.99,-99.99,-99.99,-99.99
107,ზუგდიდი,1936,4,16,-99.99,-99.99,-99.99,-99.99
108,ზუგდიდი,1936,4,17,-99.99,-99.99,-99.99,-99.99
109,ზუგდიდი,1936,4,18,-99.99,-99.99,-99.99,-99.99
110,ზუგდიდი,1936,4,19,-99.99,-99.99,-99.99,-99.99
111,ზუგდიდი,1936,4,20,-99.99,-99.99,-99.99,-99.99
112,ზუგდიდი,1936,4,21,-99.99,-99.99,-99.99,-99.99
113,ზუგდიდი,1936,4,22,-99.99,-99.99,-99.99,-99.99
114,ზუგდიდი,1936,4,23,-99.99,-99.99,-99.99,-99.99
115,ზუგდიდი,1936,4,24,-99.99,-99.99,-99.99,-99.99
116,ზუგდიდი,1936,4,25,-99.99,-99.99,-99.99,-99.99
117,ზუგდიდი,1936,4,26,-99.99,-99.99,-99.99,-99.99
118,ზუგდიდი,1936,4,27,-99.99,-99.99,-99.99,-99.99
119,ზუგდიდი,1936,4,28,-99.99,-99.99,-99.99,-99.99
120,ზუგდიდი,1936,4,29,-99.99,-99.99,-99.99,-99.99
121,ზუგდიდი,1936,4,30,-99.99,-99.99,-99.99,-99.99
122,ზუგდიდი,1936,5,1,13.6,19.4,11.5,3.5
123,ზუგდიდი,1936,5,2,16.3,23.4,11.5,0
124,ზუგდიდი,1936,5,3,15.1,23.4,9.1,0
125,ზუგდიდი,1936,5,4,18.4,27.9,10.6,0
126,ზუგდიდი,1936,5,5,24.1,30.1,17,0
127,ზუგდიდი,1936,5,6,16.2,27.4,11,0
128,ზუგდიდი,1936,5,7,14.2,18.6,11,0
129,ზუგდიდი,1936,5,8,16.2,25.9,12.5,0
130,ზუგდიდი,1936,5,9,16.1,27.9,10.5,0
131,ზუგდიდი,1936,5,10,15.9,21.6,7.9,0
132,ზუგდიდი,1936,5,11,18.8,25.9,9.5,0
133,ზუგდიდი,1936,5,12,20.4,25.6,13,0
134,ზუგდიდი,1936,5,13,18.2,24.2,12.8,3
135,ზუგდიდი,1936,5,14,18.1,24.9,11.1,0
136,ზუგდიდი,1936,5,15,17,24.6,11.1,0
137,ზუგდიდი,1936,5,16,16.4,21.4,12,11.8
138,ზუგდიდი,1936,5,17,14.6,16.7,14,15.5
139,ზუგდიდი,1936,5,18,13.4,15.9,11.6,30
140,ზუგდიდი,1936,5,19,11.9,14.1,11,8.5
141,ზუგდიდი,1936,5,20,10.3,12.9,10,6.5
142,ზუგდიდი,1936,5,21,12.2,17.5,8.4,0
143,ზუგდიდი,1936,5,22,14.4,23.3,7.1,0
144,ზუგდიდი,1936,5,23,21.2,29.4,9.2,0
145,ზუგდიდი,1936,5,24,24.3,30.9,15,0
146,ზუგდიდი,1936,5,25,24.1,30.8,18.1,0
147,ზუგდიდი,1936,5,26,19,29.1,13.9,0
148,ზუგდიდი,1936,5,27,18.6,21.7,10.4,0
149,ზუგდიდი,1936,5,28,17,22.2,13.8,0
150,ზუგდიდი,1936,5,29,20,27.6,10.9,0
151,ზუგდიდი,1936,5,30,19.4,25.2,12.4,2
152,ზუგდიდი,1936,5,31,16.8,19.2,13.3,39
153,ზუგდიდი,1936,6,1,19.2,23.6,12.3,0
154,ზუგდიდი,1936,6,2,23.4,27.6,12.8,0
155,ზუგდიდი,1936,6,3,20.5,26.5,12.4,3
156,ზუგდიდი,1936,6,4,17.4,21.9,13.2,28
157,ზუგდიდი,1936,6,5,15.2,17.4,14,36.5
158,ზუგდიდი,1936,6,6,14.4,20.4,11.6,0
159,ზუგდიდი,1936,6,7,21.1,25.2,12.2,16
160,ზუგდიდი,1936,6,8,15.3,24.2,14.1,14
161,ზუგდიდი,1936,6,9,15.9,19.7,11.3,0.5
162,ზუგდიდი,1936,6,10,15.6,19.4,12.1,0
163,ზუგდიდი,1936,6,11,21.1,26.4,10.5,0
164,ზუგდიდი,1936,6,12,21.3,26.5,14,16
165,ზუგდიდი,1936,6,13,17.5,20.2,14.2,6.5
166,ზუგდიდი,1936,6,14,17.9,21.1,12.1,74
167,ზუგდიდი,1936,6,15,15.5,17.4,15,0
168,ზუგდიდი,1936,6,16,17.7,22.5,11.4,0
169,ზუგდიდი,1936,6,17,18.9,21.6,16,35
170,ზუგდიდი,1936,6,18,17.8,22,16.1,14.2
171,ზუგდიდი,1936,6,19,20.3,25,15,0
172,ზუგდიდი,1936,6,20,23.4,28,15.3,0
173,ზუგდიდი,1936,6,21,24.2,31.8,15.6,0
174,ზუგდიდი,1936,6,22,22.7,26.1,18.1,0
175,ზუგდიდი,1936,6,23,21.2,24.8,17,0
176,ზუგდიდი,1936,6,24,22.6,27.1,17.8,5.5
177,ზუგდიდი,1936,6,25,22.2,27.5,18.6,0
178,ზუგდიდი,1936,6,26,23.2,26.4,19.8,0
179,ზუგდიდი,1936,6,27,23.1,26.8,18.5,0
180,ზუგდიდი,1936,6,28,23.8,28,16.1,0
181,ზუგდიდი,1936,6,29,23.9,27.8,18.2,1
182,ზუგდიდი,1936,6,30,23.8,29,20.4,0
183,ზუგდიდი,1936,7,1,25.9,29.6,20.4,0
184,ზუგდიდი,1936,7,2,25.8,29.2,19.6,0
185,ზუგდიდი,1936,7,3,25.8,30,22,0
186,ზუგდიდი,1936,7,4,25.1,27.9,19.6,0
187,ზუგდიდი,1936,7,5,26.4,30.6,18.1,0
188,ზუგდიდი,1936,7,6,27.3,33.3,21.1,0
189,ზუგდიდი,1936,7,7,25,29.3,22.2,54
190,ზუგდიდი,1936,7,8,20.2,22.9,19,65.2
191,ზუგდიდი,1936,7,9,22.2,25.4,18.7,0
192,ზუგდიდი,1936,7,10,23.8,28.3,18.8,0
193,ზუგდიდი,1936,7,11,23.7,27.9,20.2,0
194,ზუგდიდი,1936,7,12,23.4,27.7,21.2,3.5
195,ზუგდიდი,1936,7,13,24.7,28.7,18.4,0
196,ზუგდიდი,1936,7,14,25.9,29,18.9,0
197,ზუგდიდი,1936,7,15,25.4,30.3,21.7,0
198,ზუგდიდი,1936,7,16,23,25.4,19.1,11.5
199,ზუგდიდი,1936,7,17,21.3,24.9,19.4,67.9
200,ზუგდიდი,1936,7,18,22.6,26,18.6,0
201,ზუგდიდი,1936,7,19,23.6,26.3,20.3,6
202,ზუგდიდი,1936,7,20,25.2,28.6,21.5,8
203,ზუგდიდი,1936,7,21,26.3,30.4,20,0
204,ზუგდიდი,1936,7,22,24.4,30.3,20.8,0
205,ზუგდიდი,1936,7,23,22.5,29.8,20,10
206,ზუგდიდი,1936,7,24,24.8,29.3,20.6,0
207,ზუგდიდი,1936,7,25,25.4,29.5,18.6,0
208,ზუგდიდი,1936,7,26,25.8,29.1,19.8,0
209,ზუგდიდი,1936,7,27,23.2,29.2,21.4,14
210,ზუგდიდი,1936,7,28,21.8,25,19.4,29.5
211,ზუგდიდი,1936,7,29,24.1,28.4,20,0
212,ზუგდიდი,1936,7,30,25.9,30.1,19,0
213,ზუგდიდი,1936,7,31,26.2,30.6,19.1,0
214,ზუგდიდი,1936,8,1,29.2,31.6,19.9,0
215,ზუგდიდი,1936,8,2,30,33.6,20.5,0
216,ზუგდიდი,1936,8,3,22.2,39.9,18.5,0
217,ზუგდიდი,1936,8,4,27.8,39.8,17.6,0
218,ზუგდიდი,1936,8,5,27.8,39.8,18,0
219,ზუგდიდი,1936,8,6,27.2,36.9,17.5,0
220,ზუგდიდი,1936,8,7,25.1,32,21.8,3
221,ზუგდიდი,1936,8,8,23.2,28.9,20.6,6
222,ზუგდიდი,1936,8,9,26.4,33,18.2,4
223,ზუგდიდი,1936,8,10,31.2,34.9,21,0
224,ზუგდიდი,1936,8,11,24.6,34.8,22.6,3
225,ზუგდიდი,1936,8,12,25,31,21.1,4.5
226,ზუგდიდი,1936,8,13,25.4,29.4,20.6,5
227,ზუგდიდი,1936,8,14,26.4,31.9,19.2,0
228,ზუგდიდი,1936,8,15,26.7,31.8,21.8,0
229,ზუგდიდი,1936,8,16,26.6,32.3,21.5,0
230,ზუგდიდი,1936,8,17,26.4,30.6,22.9,0
231,ზუგდიდი,1936,8,18,26.6,30.8,21.6,0
232,ზუგდიდი,1936,8,19,25.2,31.2,20.1,2.5
233,ზუგდიდი,1936,8,20,26.7,30.4,19.5,0
234,ზუგდიდი,1936,8,21,26.7,30.8,19.6,0
235,ზუგდიდი,1936,8,22,25.9,30.3,22.2,0
236,ზუგდიდი,1936,8,23,25.4,29,18.6,0
237,ზუგდიდი,1936,8,24,26,30.9,18,0
238,ზუგდიდი,1936,8,25,22,30.8,19.5,53
239,ზუგდიდი,1936,8,26,18.8,23.9,14,73
240,ზუგდიდი,1936,8,27,20.3,25.6,15.1,3
241,ზუგდიდი,1936,8,28,21,27.1,14.6,1.1
242,ზუგდიდი,1936,8,29,19,25,16.1,13.5
243,ზუგდიდი,1936,8,30,19.9,24.8,13.8,0
244,ზუგდიდი,1936,8,31,20.2,25.7,17.5,14.5
245,ზუგდიდი,1936,9,1,20.9,26.9,15.4,14.5
246,ზუგდიდი,1936,9,2,21.2,27.8,14.4,0
247,ზუგდიდი,1936,9,3,17.2,26.8,15.9,0
248,ზუგდიდი,1936,9,4,17.5,22.6,11.2,0
249,ზუგდიდი,1936,9,5,17.4,22.4,14,7
250,ზუგდიდი,1936,9,6,18.4,24.3,11,0
251,ზუგდიდი,1936,9,7,19.4,27.1,9.2,0
252,ზუგდიდი,1936,9,8,24.1,30.3,12.8,0
253,ზუგდიდი,1936,9,9,23.2,39.9,19.4,0
254,ზუგდიდი,1936,9,10,22.8,29,15.6,0
255,ზუგდიდი,1936,9,11,22.8,30.2,17.4,0
256,ზუგდიდი,1936,9,12,18,30.1,15.2,3
257,ზუგდიდი,1936,9,13,17.6,19.6,15.2,0.5
258,ზუგდიდი,1936,9,14,15.7,19.3,14,6.5
259,ზუგდიდი,1936,9,15,16.6,21.4,13.5,0
260,ზუგდიდი,1936,9,16,15.8,22,11.2,2.5
261,ზუგდიდი,1936,9,17,14.3,17,12.6,15.3
262,ზუგდიდი,1936,9,18,13.5,16.4,9.3,107.5
263,ზუგდიდი,1936,9,19,10.9,14.2,9,21
264,ზუგდიდი,1936,9,20,12.9,16.1,10.9,40
265,ზუგდიდი,1936,9,21,13.5,17,11.2,7.2
266,ზუგდიდი,1936,9,22,13.9,15.7,12,7
267,ზუგდიდი,1936,9,23,15.7,29.9,7.1,0.2
268,ზუგდიდი,1936,9,24,17.3,28.9,8.5,0
269,ზუგდიდი,1936,9,25,17.3,29.8,11.2,0
270,ზუგდიდი,1936,9,26,17.6,28.3,10.5,0
271,ზუგდიდი,1936,9,27,17.4,25.5,12.9,0
272,ზუგდიდი,1936,9,28,19.4,28.6,11.5,0
273,ზუგდიდი,1936,9,29,18.9,28.4,12.2,0
274,ზუგდიდი,1936,9,30,19.4,28.4,12.2,0
275,ზუგდიდი,1936,10,1,-99.99,-99.99,-99.99,-99.99
276,ზუგდიდი,1936,10,2,-99.99,-99.99,-99.99,-99.99
277,ზუგდიდი,1936,10,3,-99.99,-99.99,-99.99,-99.99
278,ზუგდიდი,1936,10,4,-99.99,-99.99,-99.99,-99.99
279,ზუგდიდი,1936,10,5,-99.99,-99.99,-99.99,-99.99
280,ზუგდიდი,1936,10,6,-99.99,-99.99,-99.99,-99.99
281,ზუგდიდი,1936,10,7,-99.99,-99.99,-99.99,-99.99
282,ზუგდიდი,1936,10,8,-99.99,-99.99,-99.99,-99.99
283,ზუგდიდი,1936,10,9,-99.99,-99.99,-99.99,-99.99
284,ზუგდიდი,1936,10,10,-99.99,-99.99,-99.99,-99.99
285,ზუგდიდი,1936,10,11,-99.99,-99.99,-99.99,-99.99
286,ზუგდიდი,1936,10,12,-99.99,-99.99,-99.99,-99.99
287,ზუგდიდი,1936,10,13,-99.99,-99.99,-99.99,-99.99
288,ზუგდიდი,1936,10,14,-99.99,-99.99,-99.99,-99.99
289,ზუგდიდი,1936,10,15,-99.99,-99.99,-99.99,-99.99
290,ზუგდიდი,1936,10,16,-99.99,-99.99,-99.99,-99.99
291,ზუგდიდი,1936,10,17,-99.99,-99.99,-99.99,-99.99
292,ზუგდიდი,1936,10,18,-99.99,-99.99,-99.99,-99.99
293,ზუგდიდი,1936,10,19,-99.99,-99.99,-99.99,-99.99
294,ზუგდიდი,1936,10,20,-99.99,-99.99,-99.99,-99.99
295,ზუგდიდი,1936,10,21,-99.99,-99.99,-99.99,-99.99
296,ზუგდიდი,1936,10,22,-99.99,-99.99,-99.99,-99.99
297,ზუგდიდი,1936,10,23,-99.99,-99.99,-99.99,-99.99
298,ზუგდიდი,1936,10,24,-99.99,-99.99,-99.99,-99.99
299,ზუგდიდი,1936,10,25,-99.99,-99.99,-99.99,-99.99
300,ზუგდიდი,1936,10,26,-99.99,-99.99,-99.99,-99.99
301,ზუგდიდი,1936,10,27,-99.99,-99.99,-99.99,-99.99
302,ზუგდიდი,1936,10,28,-99.99,-99.99,-99.99,-99.99
303,ზუგდიდი,1936,10,29,-99.99,-99.99,-99.99,-99.99
304,ზუგდიდი,1936,10,30,-99.99,-99.99,-99.99,-99.99
305,ზუგდიდი,1936,10,31,-99.99,-99.99,-99.99,-99.99
306,ზუგდიდი,1936,11,1,-99.99,-99.99,-99.99,-99.99
307,ზუგდიდი,1936,11,2,-99.99,-99.99,-99.99,-99.99
308,ზუგდიდი,1936,11,3,-99.99,-99.99,-99.99,-99.99
309,ზუგდიდი,1936,11,4,-99.99,-99.99,-99.99,-99.99
310,ზუგდიდი,1936,11,5,-99.99,-99.99,-99.99,-99.99
311,ზუგდიდი,1936,11,6,-99.99,-99.99,-99.99,-99.99
312,ზუგდიდი,1936,11,7,-99.99,-99.99,-99.99,-99.99
313,ზუგდიდი,1936,11,8,-99.99,-99.99,-99.99,-99.99
314,ზუგდიდი,1936,11,9,-99.99,-99.99,-99.99,-99.99
315,ზუგდიდი,1936,11,10,-99.99,-99.99,-99.99,-99.99
316,ზუგდიდი,1936,11,11,-99.99,-99.99,-99.99,-99.99
317,ზუგდიდი,1936,11,12,-99.99,-99.99,-99.99,-99.99
318,ზუგდიდი,1936,11,13,-99.99,-99.99,-99.99,-99.99
319,ზუგდიდი,1936,11,14,-99.99,-99.99,-99.99,-99.99
320,ზუგდიდი,1936,11,15,-99.99,-99.99,-99.99,-99.99
321,ზუგდიდი,1936,11,16,-99.99,-99.99,-99.99,-99.99
322,ზუგდიდი,1936,11,17,-99.99,-99.99,-99.99,-99.99
323,ზუგდიდი,1936,11,18,-99.99,-99.99,-99.99,-99.99
324,ზუგდიდი,1936,11,19,-99.99,-99.99,-99.99,-99.99
325,ზუგდიდი,1936,11,20,-99.99,-99.99,-99.99,-99.99
326,ზუგდიდი,1936,11,21,-99.99,-99.99,-99.99,-99.99
327,ზუგდიდი,1936,11,22,-99.99,-99.99,-99.99,-99.99
328,ზუგდიდი,1936,11,23,-99.99,-99.99,-99.99,-99.99
329,ზუგდიდი,1936,11,24,-99.99,-99.99,-99.99,-99.99
330,ზუგდიდი,1936,11,25,-99.99,-99.99,-99.99,-99.99
331,ზუგდიდი,1936,11,26,-99.99,-99.99,-99.99,-99.99
332,ზუგდიდი,1936,11,27,-99.99,-99.99,-99.99,-99.99
333,ზუგდიდი,1936,11,28,-99.99,-99.99,-99.99,-99.99
334,ზუგდიდი,1936,11,29,-99.99,-99.99,-99.99,-99.99
335,ზუგდიდი,1936,11,30,-99.99,-99.99,-99.99,-99.99
336,ზუგდიდი,1936,12,1,-99.99,-99.99,-99.99,-99.99
337,ზუგდიდი,1936,12,2,-99.99,-99.99,-99.99,-99.99
338,ზუგდიდი,1936,12,3,-99.99,-99.99,-99.99,-99.99
339,ზუგდიდი,1936,12,4,-99.99,-99.99,-99.99,-99.99
340,ზუგდიდი,1936,12,5,-99.99,-99.99,-99.99,-99.99
341,ზუგდიდი,1936,12,6,-99.99,-99.99,-99.99,-99.99
342,ზუგდიდი,1936,12,7,-99.99,-99.99,-99.99,-99.99
343,ზუგდიდი,1936,12,8,-99.99,-99.99,-99.99,-99.99
344,ზუგდიდი,1936,12,9,-99.99,-99.99,-99.99,-99.99
345,ზუგდიდი,1936,12,10,-99.99,-99.99,-99.99,-99.99
346,ზუგდიდი,1936,12,11,-99.99,-99.99,-99.99,-99.99
347,ზუგდიდი,1936,12,12,5.9,8.4,4.5,1.5
348,ზუგდიდი,1936,12,13,5.8,11.3,3.1,0
349,ზუგდიდი,1936,12,14,5.1,11.4,0,0
350,ზუგდიდი,1936,12,15,5,14.8,0.6,0
351,ზუგდიდი,1936,12,16,3.4,14.7,-1.8,0
352,ზუგდიდი,1936,12,17,4,13.9,-2.1,0
353,ზუგდიდი,1936,12,18,4.2,13.9,-1.5,0
354,ზუგდიდი,1936,12,19,2.3,10.1,-2.7,0
355,ზუგდიდი,1936,12,20,3.3,10.1,-1.8,0
356,ზუგდიდი,1936,12,21,1.8,10.5,-3.1,0
357,ზუგდიდი,1936,12,22,3.3,11.4,-2.5,0
358,ზუგდიდი,1936,12,23,5.1,11.5,1.8,3
359,ზუგდიდი,1936,12,24,5,7,3.5,4.1
360,ზუგდიდი,1936,12,25,4.8,6.7,3.3,1.7
361,ზუგდიდი,1936,12,26,8,11.2,4.2,0
362,ზუგდიდი,1936,12,27,5.3,10.5,4.3,11
363,ზუგდიდი,1936,12,28,3.5,5.9,1.8,9
364,ზუგდიდი,1936,12,29,0.2,3.6,-0.8,21.5
365,ზუგდიდი,1936,12,30,-2.5,0.6,-6.1,1.1
366,ზუგდიდი,1936,12,31,-2.4,-0.1,-3.6,9
367,ზუგდიდი,1937,1,1,-1.7,3.6,-3.9,2
368,ზუგდიდი,1937,1,2,-3.1,5.9,-7.5,0
369,ზუგდიდი,1937,1,3,-3.3,8.1,-8,0
370,ზუგდიდი,1937,1,4,0.6,9.4,-3.4,0
371,ზუგდიდი,1937,1,5,0.2,5.9,-4.9,0
372,ზუგდიდი,1937,1,6,1.6,5.6,-1.8,0
373,ზუგდიდი,1937,1,7,1.9,4.3,1.2,3.7
374,ზუგდიდი,1937,1,8,3,7.9,0,0
375,ზუგდიდი,1937,1,9,5.9,12.6,-0.6,0
376,ზუგდიდი,1937,1,10,10.2,14.5,7.5,0
377,ზუგდიდი,1937,1,11,6.4,10.4,4.2,0
378,ზუგდიდი,1937,1,12,5.8,13.4,-0.1,0
379,ზუგდიდი,1937,1,13,5.7,13.7,-0.4,0
380,ზუგდიდი,1937,1,14,5.1,10.4,3.6,9.6
381,ზუგდიდი,1937,1,15,3.3,5.7,2.4,22.7
382,ზუგდიდი,1937,1,16,2.8,8.7,-0.7,0
383,ზუგდიდი,1937,1,17,1.1,7.8,0.2,18.7
384,ზუგდიდი,1937,1,18,2.2,5.5,0.7,1.7
385,ზუგდიდი,1937,1,19,2.3,6.7,-2.3,0
386,ზუგდიდი,1937,1,20,2.8,6.4,0.6,5.8
387,ზუგდიდი,1937,1,21,2.1,4.7,-0.2,15.9
388,ზუგდიდი,1937,1,22,1.9,4.7,0.2,40.6
389,ზუგდიდი,1937,1,23,-0.7,2.3,-2.7,1.4
390,ზუგდიდი,1937,1,24,-0.1,4.7,-4.3,0
391,ზუგდიდი,1937,1,25,0.7,4.5,-0.7,0.9
392,ზუგდიდი,1937,1,26,0.4,2.4,-0.5,10.5
393,ზუგდიდი,1937,1,27,-1.7,2.6,-2.4,6.7
394,ზუგდიდი,1937,1,28,-0.4,4.5,-5.3,3.8
395,ზუგდიდი,1937,1,29,2.7,4.5,-0.7,77.6
396,ზუგდიდი,1937,1,30,6.9,10.5,3.2,19.9
397,ზუგდიდი,1937,1,31,5.7,10.9,2.3,27.8
398,ზუგდიდი,1937,2,1,0.2,5.5,-0.7,6.4
399,ზუგდიდი,1937,2,2,-0.6,2.4,-2.7,4.4
400,ზუგდიდი,1937,2,3,-1.2,4.2,-4.8,0
401,ზუგდიდი,1937,2,4,-0.4,4.2,-3.5,0
402,ზუგდიდი,1937,2,5,3.2,5,0.5,0.05
403,ზუგდიდი,1937,2,6,8.6,17.5,2.7,0
404,ზუგდიდი,1937,2,7,7.3,17.5,3.7,0
405,ზუგდიდი,1937,2,8,8.8,17,5.9,5.8
406,ზუგდიდი,1937,2,9,7.2,12.4,5.6,28.6
407,ზუგდიდი,1937,2,10,10,14.4,5.8,13.8
408,ზუგდიდი,1937,2,11,13.5,16.5,11.3,1
409,ზუგდიდი,1937,2,12,9.7,14.9,5.6,16.6
410,ზუგდიდი,1937,2,13,11.2,18.3,4.2,0
411,ზუგდიდი,1937,2,14,10.4,16.1,6.6,0.05
412,ზუგდიდი,1937,2,15,6.4,11.5,2.5,0
413,ზუგდიდი,1937,2,16,6.6,9.2,4.6,1.3
414,ზუგდიდი,1937,2,17,6.4,8.5,5.1,2
415,ზუგდიდი,1937,2,18,6.5,11.1,5.1,0.05
416,ზუგდიდი,1937,2,19,4.4,12.2,0.4,0
417,ზუგდიდი,1937,2,20,3.4,12.7,-1.5,0
