station_id,station_name,elevation_m,latitude,longitude,year,month,tmean_c_month,tmax_c_month,tmin_c_month,dtr_c_month,precip_mm_month,n_days_month
lebarde,Lebarde,1491.0,42.44,42.49,1936,6,11.47,16.49,7.336666666666667,9.153333333333334,150.55,30
lebarde,Lebarde,1491.0,42.44,42.49,1936,7,16.616129032258065,21.612903225806452,12.641935483870968,8.970967741935484,185.95,31
lebarde,Lebarde,1491.0,42.44,42.49,1936,8,16.54516129032258,22.074193548387097,12.22258064516129,9.851612903225808,121.55000000000001,31
lebarde,Lebarde,1491.0,42.44,42.49,1936,9,9.413333333333332,14.306666666666667,5.423333333333333,8.883333333333333,206.60000000000002,30
lebarde,Lebarde,1491.0,42.44,42.49,1936,10,6.912903225806452,11.506451612903225,3.032258064516129,8.474193548387097,304.3,31
lebarde,Lebarde,1491.0,42.44,42.49,1936,11,5.0566666666666675,9.666666666666666,1.8599999999999999,7.8066666666666675,184.0,30
lebarde,Lebarde,1491.0,42.44,42.49,1936,12,8.187096774193549,13.470967741935485,4.338709677419355,9.13225806451613,150.4,31
lebarde,Lebarde,1491.0,42.44,42.49,1937,5,8.422580645161291,13.47741935483871,4.338709677419355,9.138709677419355,142.9,31
lebarde,Lebarde,1491.0,42.44,42.49,1937,6,9.213333333333333,13.766666666666667,5.256666666666666,8.51,215.9,30
lebarde,Lebarde,1491.0,42.44,42.49,1937,7,16.884,22.12,12.536,9.584,43.599999999999994,25
lebarde,Lebarde,1491.0,42.44,42.49,1937,8,16.19677419354839,21.661290322580644,12.029032258064515,9.632258064516128,217.4,31
lebarde,Lebarde,1491.0,42.44,42.49,1941,1,-3.1903225806451614,0.18387096774193554,-6.919354838709677,7.103225806451612,362.3,31
lebarde,Lebarde,1491.0,42.44,42.49,1941,2,-0.15357142857142864,4.260714285714285,-3.8214285714285716,8.082142857142857,197.4,28
lebarde,Lebarde,1491.0,42.44,42.49,1941,3,-1.9709677419354839,2.8,-4.95483870967742,7.754838709677419,312.0,31
lebarde,Lebarde,1491.0,42.44,42.49,1941,4,5.093333333333334,10.736666666666668,1.72,9.016666666666667,113.5,30
lebarde,Lebarde,1491.0,42.44,42.49,1941,5,8.538709677419355,14.783870967741937,4.303225806451613,10.480645161290322,296.2,31
lebarde,Lebarde,1491.0,42.44,42.49,1941,6,13.323333333333332,19.77,9.2,10.57,111.85,30
