station_id,station_name,elevation_m,latitude,longitude,year,month,tmean_c_month,tmax_c_month,tmin_c_month,dtr_c_month,precip_mm_month,n_days_month
shovi,Shovi,1508.0,42.42,43.41,1936,1,-4.32258064516129,2.791612903225807,-10.01290322580645,12.804516129032258,18.4,31
shovi,Shovi,1508.0,42.42,43.41,1936,2,-2.2620689655172415,3.1655172413793102,-7.948275862068965,11.113793103448277,60.6,29
shovi,Shovi,1508.0,42.42,43.41,1936,3,-0.7419354838709677,6.380645161290322,-6.387096774193548,12.76774193548387,44.8,31
shovi,Shovi,1508.0,42.42,43.41,1936,4,5.493333333333334,11.5,0.7633333333333334,10.736666666666668,131.9,30
shovi,Shovi,1508.0,42.42,43.41,1936,5,9.219354838709679,15.37741935483871,3.929032258064516,11.448387096774193,159.4,31
shovi,Shovi,1508.0,42.42,43.41,1936,6,12.956666666666667,18.946666666666665,6.88,12.066666666666666,96.0,30
shovi,Shovi,1508.0,42.42,43.41,1936,7,17.019354838709678,23.225806451612904,11.241935483870968,11.983870967741936,87.8,31
shovi,Shovi,1508.0,42.42,43.41,1936,8,16.74516129032258,24.154838709677417,10.474193548387097,13.680645161290323,103.05,31
shovi,Shovi,1508.0,42.42,43.41,1936,9,9.553333333333335,16.48,4.763333333333334,11.716666666666667,108.0,30
shovi,Shovi,1508.0,42.42,43.41,1936,10,6.248387096774193,12.570967741935483,1.696774193548387,10.874193548387098,256.9,31
shovi,Shovi,1508.0,42.42,43.41,1936,11,3.8699999999999997,10.606666666666666,-0.4433333333333333,11.05,122.5,30
shovi,Shovi,1508.0,42.42,43.41,1936,12,-4.516129032258065,1.340967741935484,-9.167741935483871,10.508709677419354,41.6,31
shovi,Shovi,1508.0,42.42,43.41,1937,1,-7.074193548387097,-0.8419354838709677,-12.46774193548387,11.625806451612902,69.35,31
shovi,Shovi,1508.0,42.42,43.41,1937,2,-3.2807692307692307,2.3923076923076922,-8.165384615384616,10.557692307692308,31.8,26
shovi,Shovi,1508.0,42.42,43.41,1937,3,1.196774193548387,9.567741935483872,-8.263636363636364,14.772727272727273,11.6,31
shovi,Shovi,1508.0,42.42,43.41,1937,4,5.13,11.71,,,125.3,30
shovi,Shovi,1508.0,42.42,43.41,1937,5,9.938709677419356,15.748387096774193,,,95.2,31
shovi,Shovi,1508.0,42.42,43.41,1937,6,11.073333333333332,16.78666666666667,,,135.7,30
shovi,Shovi,1508.0,42.42,43.41,1937,7,18.11935483870968,24.91290322580645,10.948387096774193,13.964516129032257,39.7,31
shovi,Shovi,1508.0,42.42,43.41,1937,8,16.40967741935484,23.574193548387097,10.780645161290321,12.793548387096775,290.7,31
shovi,Shovi,1508.0,42.42,43.41,1937,9,15.066666666666666,23.586666666666666,8.146666666666667,15.44,93.0,30
shovi,Shovi,1508.0,42.42,43.41,1937,10,9.064516129032258,15.635483870967741,3.5677419354838706,12.06774193548387,118.1,31
shovi,Shovi,1508.0,42.42,43.41,1937,11,4.636666666666667,11.843333333333334,-0.6233333333333333,12.466666666666667,32.1,30
shovi,Shovi,1508.0,42.42,43.41,1937,12,-0.13225806451612912,5.648387096774194,-4.416129032258064,10.064516129032258,93.0,31
shovi,Shovi,1508.0,42.42,43.41,1938,1,-3.8,2.42258064516129,-9.106451612903227,11.529032258064515,45.35,31
shovi,Shovi,1508.0,42.42,43.41,1938,2,-5.317857142857143,0.26428571428571423,-9.74642857142857,10.010714285714286,51.4,28
shovi,Shovi,1508.0,42.42,43.41,1938,3,-4.52258064516129,1.8580645161290321,-10.254838709677419,12.112903225806452,41.4,31
shovi,Shovi,1508.0,42.42,43.41,1938,4,4.086666666666667,10.5,-0.7833333333333333,11.283333333333333,131.75,30
shovi,Shovi,1508.0,42.42,43.41,1938,5,10.803225806451612,17.503225806451614,4.296774193548386,13.206451612903225,143.1,31
shovi,Shovi,1508.0,42.42,43.41,1938,6,13.15,19.279999999999998,7.35,11.93,113.25,30
shovi,Shovi,1508.0,42.42,43.41,1938,7,17.825806451612905,25.335483870967742,10.129032258064516,15.206451612903225,44.1,31
shovi,Shovi,1508.0,42.42,43.41,1938,8,16.95483870967742,25.0258064516129,9.59032258064516,15.435483870967742,75.5,31
shovi,Shovi,1508.0,42.42,43.41,1938,9,12.716666666666667,19.96333333333333,7.33,12.633333333333333,127.2,30
shovi,Shovi,1508.0,42.42,43.41,1938,10,7.661290322580645,15.893548387096773,2.148387096774193,13.745161290322581,57.4,31
shovi,Shovi,1508.0,42.42,43.41,1938,11,1.38,8.616666666666667,-2.753333333333333,11.370000000000001,69.6,30
shovi,Shovi,1508.0,42.42,43.41,1938,12,-1.232258064516129,4.161290322580645,-5.132258064516129,9.293548387096775,60.8,31
shovi,Shovi,1508.0,42.42,43.41,1939,1,-3.3,3.935483870967742,-8.906451612903227,12.841935483870968,50.2,31
shovi,Shovi,1508.0,42.42,43.41,1939,2,-4.635714285714286,1.7678571428571428,-10.267857142857142,12.035714285714286,64.15,28
shovi,Shovi,1508.0,42.42,43.41,1939,3,-2.438709677419355,0.7125,-8.138709677419355,13.200000000000001,171.1,31
shovi,Shovi,1508.0,42.42,43.41,1939,4,4.64,,-0.93,,56.2,30
shovi,Shovi,1508.0,42.42,43.41,1939,5,11.80967741935484,18.364516129032257,5.290322580645161,13.074193548387097,180.6,31
shovi,Shovi,1508.0,42.42,43.41,1939,6,14.06,20.433333333333334,8.006666666666666,12.426666666666668,142.1,30
shovi,Shovi,1508.0,42.42,43.41,1939,7,15.73225806451613,21.54516129032258,10.125806451612902,11.419354838709678,199.1,31
shovi,Shovi,1508.0,42.42,43.41,1939,8,14.72258064516129,21.135483870967743,9.69032258064516,11.44516129032258,190.2,31
shovi,Shovi,1508.0,42.42,43.41,1939,9,10.773333333333333,17.259999999999998,5.953333333333333,11.306666666666667,204.5,30
shovi,Shovi,1508.0,42.42,43.41,1939,10,7.603225806451612,13.990322580645161,3.1806451612903226,10.80967741935484,201.4,31
shovi,Shovi,1508.0,42.42,43.41,1939,11,1.6266666666666667,6.803333333333333,-2.0733333333333333,8.876666666666667,88.45,30
shovi,Shovi,1508.0,42.42,43.41,1939,12,-2.4870967741935486,2.574193548387097,-6.858064516129032,9.432258064516128,130.5,31
shovi,Shovi,1508.0,42.42,43.41,1940,1,-6.680645161290323,-0.7709677419354838,-12.077419354838709,11.306451612903226,161.95,31
shovi,Shovi,1508.0,42.42,43.41,1940,2,-2.613793103448276,3.4310344827586206,-7.782758620689655,11.213793103448275,64.0,29
shovi,Shovi,1508.0,42.42,43.41,1940,3,-3.2096774193548385,3.541935483870968,-9.416129032258064,12.958064516129031,110.7,31
shovi,Shovi,1508.0,42.42,43.41,1940,4,7.04,13.836666666666668,1.66,12.176666666666668,97.6,30
shovi,Shovi,1508.0,42.42,43.41,1940,5,8.932258064516128,14.725806451612904,3.609677419354839,11.116129032258065,134.6,31
shovi,Shovi,1508.0,42.42,43.41,1940,6,13.753333333333334,20.353333333333335,7.433333333333334,12.92,174.55,30
shovi,Shovi,1508.0,42.42,43.41,1940,7,16.961290322580645,23.361290322580647,10.158064516129032,13.203225806451613,138.95,31
shovi,Shovi,1508.0,42.42,43.41,1940,8,19.161290322580644,27.35483870967742,11.55483870967742,15.8,49.9,31
shovi,Shovi,1508.0,42.42,43.41,1940,9,12.2,20.076666666666668,6.596666666666667,13.48,93.15,30
shovi,Shovi,1508.0,42.42,43.41,1940,10,6.351612903225806,12.009677419354839,2.458064516129032,9.551612903225807,249.0,31
shovi,Shovi,1508.0,42.42,43.41,1940,11,4.866666666666666,12.323333333333332,-0.11333333333333336,12.436666666666667,61.25,30
shovi,Shovi,1508.0,42.42,43.41,1940,12,-1.5870967741935484,2.3774193548387097,-5.122580645161291,7.5,177.95,31
shovi,Shovi,1508.0,42.42,43.41,1941,1,-4.438709677419355,0.7580645161290323,-10.419354838709678,11.17741935483871,110.2,31
shovi,Shovi,1508.0,42.42,43.41,1941,2,-0.7857142857142857,5.542857142857143,-6.167857142857143,11.710714285714285,60.05,28
shovi,Shovi,1508.0,42.42,43.41,1941,3,-1.6838709677419355,4.02258064516129,-5.574193548387097,9.596774193548388,174.5,31
shovi,Shovi,1508.0,42.42,43.41,1941,4,5.243333333333334,13.65,-0.4233333333333333,14.073333333333332,83.35,30
shovi,Shovi,1508.0,42.42,43.41,1941,5,9.906451612903227,17.083870967741937,4.209677419354839,12.874193548387098,150.95,31
shovi,Shovi,1508.0,42.42,43.41,1941,6,14.293333333333333,21.293333333333333,7.63,13.663333333333334,100.2,30
shovi,Shovi,1508.0,42.42,43.41,1941,7,16.483870967741936,23.61935483870968,10.387096774193548,13.23225806451613,143.45,31
shovi,Shovi,1508.0,42.42,43.41,1941,8,14.548387096774194,21.938709677419357,8.95483870967742,12.983870967741936,63.3,31
shovi,Shovi,1508.0,42.42,43.41,1941,9,12.483333333333333,20.3,7.296666666666667,13.003333333333334,93.10000000000001,30
shovi,Shovi,1508.0,42.42,43.41,1941,10,3.4612903225806453,11.98709677419355,-1.4225806451612903,13.40967741935484,128.2,31
shovi,Shovi,1508.0,42.42,43.41,1941,11,-0.7799999999999999,4.416666666666667,-3.82,8.236666666666666,151.70000000000002,30
shovi,Shovi,1508.0,42.42,43.41,1941,12,-6.051612903225807,-0.2838709677419355,-11.083870967741936,10.8,64.7,31
shovi,Shovi,1508.0,42.42,43.41,1942,1,-6.303225806451613,-0.27419354838709675,-11.47741935483871,11.203225806451613,106.8,31
shovi,Shovi,1508.0,42.42,43.41,1942,2,-2.6750000000000003,5.207142857142857,-8.417857142857143,13.625,9.299999999999999,28
shovi,Shovi,1508.0,42.42,43.41,1942,3,-3.0612903225806454,3.764516129032258,-8.680645161290323,12.44516129032258,44.7,31
shovi,Shovi,1508.0,42.42,43.41,1942,4,2.7633333333333336,9.593333333333334,-2.5,12.093333333333334,92.8,30
shovi,Shovi,1508.0,42.42,43.41,1942,5,9.564516129032258,15.658064516129032,4.761290322580645,10.896774193548387,149.4,31
shovi,Shovi,1508.0,42.42,43.41,1942,6,14.56,22.06,7.0,15.06,39.25,30
shovi,Shovi,1508.0,42.42,43.41,1942,7,16.474193548387095,22.438709677419357,10.974193548387097,11.464516129032257,139.4,31
shovi,Shovi,1508.0,42.42,43.41,1942,8,16.55483870967742,24.87741935483871,10.529032258064515,14.348387096774195,50.4,31
shovi,Shovi,1508.0,42.42,43.41,1942,9,12.45,19.84,5.986666666666666,13.853333333333333,55.400000000000006,30
shovi,Shovi,1508.0,42.42,43.41,1942,10,7.793548387096774,14.02258064516129,3.0935483870967744,10.929032258064517,140.7,31
shovi,Shovi,1508.0,42.42,43.41,1942,11,3.2,6.636666666666667,-0.04333333333333331,6.680000000000001,148.65,30
shovi,Shovi,1508.0,42.42,43.41,1942,12,-2.3225806451612905,3.8548387096774195,-6.267741935483872,10.12258064516129,46.9,31
shovi,Shovi,1508.0,42.42,43.41,1943,1,-4.674193548387097,0.7290322580645162,-8.574193548387097,9.303225806451612,65.7,31
shovi,Shovi,1508.0,42.42,43.41,1943,2,-6.321428571428571,1.0321428571428573,-11.382142857142856,12.414285714285713,31.3,28
shovi,Shovi,1508.0,42.42,43.41,1943,3,-3.3451612903225807,4.170967741935484,-8.274193548387096,12.44516129032258,0.2,31
shovi,Shovi,1508.0,42.42,43.41,1943,4,4.22,12.556666666666667,-0.8833333333333333,13.44,69.35,30
shovi,Shovi,1508.0,42.42,43.41,1943,5,10.287096774193548,18.02258064516129,4.554838709677419,13.46774193548387,76.7,31
shovi,Shovi,1508.0,42.42,43.41,1943,7,15.067741935483872,23.364516129032257,9.661290322580646,13.703225806451613,62.9,31
shovi,Shovi,1508.0,42.42,43.41,1943,8,16.3,23.75161290322581,10.493548387096775,13.258064516129032,95.89999999999999,31
shovi,Shovi,1508.0,42.42,43.41,1943,9,11.716666666666667,20.4,6.126666666666666,14.273333333333333,50.1,30
shovi,Shovi,1508.0,42.42,43.41,1943,10,9.738709677419354,18.26451612903226,4.32258064516129,13.941935483870967,47.8,31
shovi,Shovi,1508.0,42.42,43.41,1943,11,3.4366666666666665,10.139999999999999,-1.0166666666666666,11.156666666666666,99.9,30
shovi,Shovi,1508.0,42.42,43.41,1943,12,-2.293548387096774,3.225806451612903,-6.148387096774194,9.374193548387098,62.8,31
shovi,Shovi,1508.0,42.42,43.41,1944,1,-5.909677419354838,0.14193548387096772,-10.738709677419354,10.880645161290323,88.0,31
shovi,Shovi,1508.0,42.42,43.41,1944,2,-2.9482758620689653,3.2482758620689656,-7.948275862068965,11.196551724137931,81.9,29
shovi,Shovi,1508.0,42.42,43.41,1944,3,0.6258064516129032,6.95483870967742,-3.361290322580645,10.316129032258065,190.65,31
shovi,Shovi,1508.0,42.42,43.41,1944,4,3.98,11.366666666666667,-1.62,12.986666666666668,39.699999999999996,30
shovi,Shovi,1508.0,42.42,43.41,1944,5,8.896774193548387,14.270967741935483,4.364516129032259,9.906451612903227,218.1,31
shovi,Shovi,1508.0,42.42,43.41,1944,6,13.953333333333335,21.043333333333333,7.766666666666667,13.276666666666667,131.3,30
shovi,Shovi,1508.0,42.42,43.41,1944,7,15.974193548387097,22.44193548387097,10.719354838709679,11.72258064516129,116.7,31
shovi,Shovi,1508.0,42.42,43.41,1944,8,14.587096774193547,21.76774193548387,9.09032258064516,12.67741935483871,51.45,31
shovi,Shovi,1508.0,42.42,43.41,1944,9,12.616666666666667,20.06,6.79,13.270000000000001,120.89999999999999,30
shovi,Shovi,1508.0,42.42,43.41,1944,10,8.170967741935483,14.76774193548387,3.351612903225807,11.416129032258064,85.5,31
shovi,Shovi,1508.0,42.42,43.41,1944,11,3.1199999999999997,10.906666666666666,-1.5033333333333334,12.41,42.0,30
shovi,Shovi,1508.0,42.42,43.41,1944,12,-3.8870967741935485,3.490322580645161,-8.80967741935484,12.3,20.0,31
shovi,Shovi,1508.0,42.42,43.41,1945,1,-4.82258064516129,2.8129032258064517,-10.225806451612904,13.038709677419355,30.9,31
shovi,Shovi,1508.0,42.42,43.41,1945,2,-8.114285714285714,-0.5821428571428571,-13.210714285714285,12.62857142857143,77.0,28
shovi,Shovi,1508.0,42.42,43.41,1945,3,-4.151612903225806,2.5548387096774197,-8.719354838709679,11.274193548387096,68.85000000000001,31
shovi,Shovi,1508.0,42.42,43.41,1945,4,1.05,7.9,-3.4,11.3,159.75,30
shovi,Shovi,1508.0,42.42,43.41,1945,5,8.503225806451614,16.087096774193547,2.109677419354839,13.97741935483871,82.95,31
shovi,Shovi,1508.0,42.42,43.41,1945,6,11.536666666666667,18.189999999999998,6.11,12.08,110.0,30
shovi,Shovi,1508.0,42.42,43.41,1945,7,15.893548387096773,23.32903225806452,10.051612903225806,13.27741935483871,56.75,31
shovi,Shovi,1508.0,42.42,43.41,1945,8,15.058064516129033,22.72258064516129,9.025806451612903,13.696774193548388,156.1,31
shovi,Shovi,1508.0,42.42,43.41,1945,9,11.503333333333334,19.353333333333335,5.930000000000001,13.423333333333334,112.39999999999999,30
shovi,Shovi,1508.0,42.42,43.41,1945,10,5.074193548387097,11.506451612903225,1.664516129032258,9.841935483870968,175.0,31
shovi,Shovi,1508.0,42.42,43.41,1945,11,0.5833333333333334,8.356666666666666,-4.04,12.396666666666667,11.600000000000001,30
shovi,Shovi,1508.0,42.42,43.41,1945,12,-4.754838709677419,-0.5419354838709678,-7.361290322580645,6.819354838709677,36.7,31
shovi,Shovi,1508.0,42.42,43.41,1946,1,-7.648387096774194,-0.1806451612903226,-12.396774193548387,12.216129032258063,16.7,31
shovi,Shovi,1508.0,42.42,43.41,1946,2,-5.392857142857143,2.039285714285714,-10.117857142857144,12.157142857142857,50.5,28
shovi,Shovi,1508.0,42.42,43.41,1946,3,-0.5451612903225808,4.616129032258065,-4.219354838709678,8.83548387096774,73.5,31
shovi,Shovi,1508.0,42.42,43.41,1946,4,5.260000000000001,11.136666666666667,2.106666666666667,9.03,69.0,30
shovi,Shovi,1508.0,42.42,43.41,1946,5,10.958064516129031,17.241935483870968,6.329032258064516,10.912903225806453,94.2,31
shovi,Shovi,1508.0,42.42,43.41,1946,6,13.379999999999999,20.316666666666666,7.680000000000001,12.636666666666667,95.4,30
shovi,Shovi,1508.0,42.42,43.41,1946,7,14.083870967741936,20.29032258064516,8.390322580645162,11.9,109.8,31
shovi,Shovi,1508.0,42.42,43.41,1946,8,15.86774193548387,23.006451612903227,9.161290322580646,13.845161290322581,47.8,31
shovi,Shovi,1508.0,42.42,43.41,1946,9,12.493333333333334,20.246666666666666,6.786666666666666,13.46,116.5,30
shovi,Shovi,1508.0,42.42,43.41,1946,10,4.058064516129032,10.380645161290323,0.10967741935483878,10.270967741935483,196.85000000000002,31
shovi,Shovi,1508.0,42.42,43.41,1946,11,3.066666666666667,11.44,-1.9666666666666666,13.406666666666666,63.0,30
shovi,Shovi,1508.0,42.42,43.41,1946,12,-2.3580645161290326,4.380645161290322,-6.806451612903226,11.187096774193549,31.099999999999998,31
shovi,Shovi,1508.0,42.42,43.41,1947,1,-4.696774193548387,0.6258064516129032,-8.519354838709678,9.14516129032258,125.4,31
shovi,Shovi,1508.0,42.42,43.41,1947,2,-2.685714285714286,5.660714285714286,-7.692857142857143,13.353571428571428,26.6,28
shovi,Shovi,1508.0,42.42,43.41,1947,3,3.7548387096774194,11.738709677419354,-0.9451612903225806,12.683870967741935,42.5,31
shovi,Shovi,1508.0,42.42,43.41,1947,4,5.556666666666667,12.463333333333333,0.49333333333333335,11.97,47.1,30
shovi,Shovi,1508.0,42.42,43.41,1947,5,10.32258064516129,17.470967741935485,3.890322580645161,13.580645161290322,69.1,31
shovi,Shovi,1508.0,42.42,43.41,1947,6,13.363333333333333,20.836666666666666,7.116666666666666,13.72,119.3,30
shovi,Shovi,1508.0,42.42,43.41,1947,7,16.948387096774194,24.080645161290324,10.912903225806453,13.167741935483871,128.0,31
shovi,Shovi,1508.0,42.42,43.41,1947,8,14.319354838709677,20.316129032258065,8.990322580645161,11.325806451612904,140.1,31
shovi,Shovi,1508.0,42.42,43.41,1947,9,10.533333333333333,16.59,5.116666666666666,11.473333333333333,97.3,30
shovi,Shovi,1508.0,42.42,43.41,1947,10,5.280645161290322,12.009677419354839,0.9258064516129032,11.083870967741936,157.55,31
shovi,Shovi,1508.0,42.42,43.41,1947,11,2.2366666666666664,8.516666666666667,-1.1933333333333336,9.71,133.5,30
shovi,Shovi,1508.0,42.42,43.41,1947,12,-1.2161290322580647,6.754838709677419,-5.632258064516129,12.387096774193548,48.85,31
shovi,Shovi,1508.0,42.42,43.41,1948,1,-2.7096774193548385,3.9483870967741934,-7.309677419354839,11.258064516129032,48.4,31
